newsletter_send_id,person_id,sent_at,newsletter_type,opened,clicked
92452,10209,2024-02-25,announcement,True,False
92453,10210,2024-08-18,product_update,False,False
92454,10210,2024-01-14,weekly_digest,False,False
92455,10210,2024-11-24,weekly_digest,False,False
92456,10210,2024-02-04,community_highlights,False,False
92457,10210,2024-01-28,monthly_roundup,False,False
92458,10210,2024-11-17,product_update,True,False
92459,10210,2024-12-01,weekly_digest,False,False
92460,10210,2024-05-05,announcement,False,False
92461,10210,2024-06-02,community_highlights,False,False
92462,10210,2024-03-03,product_update,False,False
92463,10210,2024-05-19,weekly_digest,True,False
92464,10210,2024-08-18,weekly_digest,False,False
92465,10210,2024-04-21,weekly_digest,True,True
92466,10210,2024-10-27,weekly_digest,False,False
92467,10211,2024-12-29,weekly_digest,False,True
92468,10211,2024-11-03,weekly_digest,False,False
92469,10211,2024-07-07,announcement,False,False
92470,10211,2024-01-21,product_update,False,False
92471,10211,2024-12-08,weekly_digest,True,False
92472,10211,2024-01-07,product_update,False,True
92473,10211,2024-07-28,monthly_roundup,False,True
92474,10211,2024-04-07,weekly_digest,False,False
92475,10211,2024-01-28,weekly_digest,False,False
92476,10211,2024-03-03,monthly_roundup,False,False
92477,10211,2024-02-04,weekly_digest,False,False
92478,10211,2024-01-07,announcement,True,False
92479,10211,2024-08-25,monthly_roundup,False,True
92480,10211,2024-09-08,community_highlights,True,False
92481,10211,2024-06-23,community_highlights,True,False
92482,10212,2024-02-18,weekly_digest,True,False
92483,10212,2024-03-17,monthly_roundup,False,True
92484,10212,2024-02-25,weekly_digest,True,False
92485,10212,2024-05-19,weekly_digest,False,False
92486,10212,2024-07-14,community_highlights,False,False
92487,10212,2024-12-01,weekly_digest,False,False
92488,10212,2024-07-14,product_update,False,False
92489,10212,2024-11-24,weekly_digest,True,False
92490,10212,2024-12-08,weekly_digest,True,False
92491,10212,2024-02-18,weekly_digest,False,False
92492,10212,2024-11-10,monthly_roundup,True,False
92493,10212,2024-11-03,weekly_digest,True,False
92494,10212,2024-07-21,weekly_digest,False,True
92495,10212,2024-02-04,community_highlights,False,False
92496,10212,2024-06-23,product_update,False,False
92497,10212,2024-06-23,weekly_digest,True,False
92498,10213,2024-04-28,weekly_digest,True,False
92499,10213,2024-12-29,monthly_roundup,True,False
92500,10213,2024-03-24,community_highlights,False,False
92501,10213,2024-10-27,weekly_digest,False,True
92502,10213,2024-10-27,announcement,False,False
92503,10213,2024-12-29,weekly_digest,False,False
92504,10213,2024-03-03,weekly_digest,True,False
92505,10213,2024-03-24,announcement,True,True
92506,10213,2024-01-28,weekly_digest,True,False
92507,10213,2024-05-26,community_highlights,False,True
92508,10213,2024-02-18,product_update,False,True
92509,10213,2024-07-28,announcement,False,False
92510,10213,2024-02-18,announcement,False,False
92511,10213,2024-01-21,community_highlights,False,True
92512,10213,2024-12-15,community_highlights,False,False
92513,10213,2024-08-04,community_highlights,True,False
92514,10213,2024-08-11,weekly_digest,False,False
92515,10214,2024-11-10,monthly_roundup,False,False
92516,10214,2024-10-06,community_highlights,True,False
92517,10214,2024-11-17,monthly_roundup,True,False
92518,10214,2024-03-17,product_update,True,False
92519,10214,2024-11-10,announcement,False,False
92520,10214,2024-08-04,weekly_digest,True,False
92521,10214,2024-11-10,product_update,True,False
92522,10214,2024-11-10,weekly_digest,True,False
92523,10214,2024-08-04,announcement,False,False
92524,10214,2024-03-17,weekly_digest,True,False
92525,10215,2024-12-15,weekly_digest,True,False
92526,10215,2024-11-24,product_update,False,False
92527,10215,2024-12-01,product_update,False,False
92528,10215,2024-11-17,community_highlights,False,False
92529,10215,2024-12-01,weekly_digest,False,False
92530,10215,2024-04-28,weekly_digest,True,False
92531,10215,2024-11-03,community_highlights,True,False
92532,10215,2024-10-06,community_highlights,False,False
92533,10215,2024-08-11,product_update,False,False
92534,10216,2024-12-15,weekly_digest,False,False
92535,10216,2024-04-21,weekly_digest,False,True
92536,10216,2024-05-05,monthly_roundup,True,False
92537,10216,2024-02-25,announcement,False,False
92538,10216,2024-06-02,monthly_roundup,False,True
92539,10216,2024-08-25,weekly_digest,False,True
92540,10216,2024-08-18,weekly_digest,True,False
92541,10216,2024-08-18,monthly_roundup,True,False
92542,10216,2024-05-26,product_update,False,False
92543,10216,2024-03-24,weekly_digest,False,False
92544,10216,2024-10-27,product_update,False,False
92545,10217,2024-11-10,weekly_digest,False,False
92546,10217,2024-03-24,announcement,False,False
92547,10217,2024-11-17,weekly_digest,False,False
92548,10217,2024-06-02,weekly_digest,True,False
92549,10217,2024-01-07,community_highlights,True,False
92550,10217,2024-03-31,weekly_digest,False,False
92551,10217,2024-02-11,community_highlights,False,False
92552,10217,2024-09-29,announcement,False,True
92553,10217,2024-10-13,community_highlights,True,False
92554,10217,2024-08-11,community_highlights,False,False
92555,10217,2024-06-23,community_highlights,True,False
92556,10217,2024-06-23,weekly_digest,True,True
92557,10217,2024-12-15,weekly_digest,False,False
92558,10217,2024-02-25,weekly_digest,False,False
92559,10218,2024-11-24,weekly_digest,True,False
92560,10218,2024-05-05,product_update,False,False
92561,10218,2024-07-21,community_highlights,False,False
92562,10218,2024-07-14,weekly_digest,True,False
92563,10218,2024-02-11,weekly_digest,False,False
92564,10218,2024-11-10,monthly_roundup,True,False
92565,10218,2024-02-04,monthly_roundup,False,False
92566,10218,2024-09-08,announcement,False,False
92567,10218,2024-08-11,weekly_digest,True,False
92568,10218,2024-07-28,monthly_roundup,False,False
92569,10218,2024-05-12,community_highlights,True,False
92570,10218,2024-03-17,announcement,False,False
92571,10218,2024-07-28,announcement,True,False
92572,10219,2024-01-07,monthly_roundup,False,False
92573,10219,2024-08-25,monthly_roundup,False,False
92574,10219,2024-03-03,announcement,False,False
92575,10219,2024-11-17,weekly_digest,False,False
92576,10219,2024-07-07,weekly_digest,True,False
92577,10219,2024-05-12,weekly_digest,False,False
92578,10219,2024-02-04,announcement,False,False
92579,10219,2024-10-13,announcement,False,True
92580,10219,2024-06-02,weekly_digest,False,False
92581,10219,2024-02-04,product_update,False,False
92582,10219,2024-02-04,monthly_roundup,False,False
92583,10220,2024-07-14,weekly_digest,True,False
92584,10220,2024-01-21,community_highlights,True,False
92585,10220,2024-11-03,announcement,False,False
92586,10220,2024-02-11,weekly_digest,True,False
92587,10220,2024-05-05,weekly_digest,False,False
92588,10220,2024-08-11,weekly_digest,False,False
92589,10220,2024-08-04,monthly_roundup,False,False
92590,10220,2024-06-30,community_highlights,False,False
92591,10220,2024-11-17,weekly_digest,True,False
92592,10221,2024-03-03,weekly_digest,True,False
92593,10221,2024-05-19,product_update,False,False
92594,10221,2024-11-03,weekly_digest,False,False
92595,10221,2024-07-28,weekly_digest,False,False
92596,10221,2024-06-02,weekly_digest,True,False
92597,10221,2024-12-29,announcement,True,False
92598,10221,2024-07-21,announcement,False,False
92599,10221,2024-05-26,weekly_digest,True,True
92600,10222,2024-02-11,product_update,True,True
92601,10222,2024-05-05,weekly_digest,True,False
92602,10222,2024-09-01,announcement,False,False
92603,10222,2024-12-15,product_update,False,False
92604,10222,2024-07-14,announcement,False,False
92605,10222,2024-12-15,weekly_digest,False,False
92606,10222,2024-05-12,weekly_digest,True,True
92607,10222,2024-12-08,product_update,True,False
92608,10223,2024-01-07,monthly_roundup,False,False
92609,10223,2024-06-23,announcement,True,False
92610,10223,2024-11-10,announcement,True,False
92611,10223,2024-11-24,monthly_roundup,True,False
92612,10223,2024-01-21,monthly_roundup,False,False
92613,10223,2024-11-03,announcement,False,False
92614,10223,2024-12-15,weekly_digest,False,False
92615,10223,2024-12-29,product_update,True,False
92616,10223,2024-04-07,weekly_digest,False,False
92617,10223,2024-05-26,monthly_roundup,False,False
92618,10224,2024-08-18,community_highlights,True,False
92619,10224,2024-04-28,monthly_roundup,True,False
92620,10224,2024-07-28,weekly_digest,True,False
92621,10224,2024-03-03,product_update,True,False
92622,10224,2024-12-22,product_update,False,False
92623,10224,2024-07-28,community_highlights,True,False
92624,10224,2024-09-22,weekly_digest,True,False
92625,10224,2024-04-28,weekly_digest,False,False
92626,10224,2024-09-29,weekly_digest,False,False
92627,10224,2024-07-21,announcement,False,False
92628,10224,2024-07-14,weekly_digest,False,False
92629,10224,2024-03-31,monthly_roundup,True,True
92630,10224,2024-03-24,monthly_roundup,False,False
92631,10224,2024-01-07,weekly_digest,True,False
92632,10224,2024-09-29,monthly_roundup,False,False
92633,10224,2024-04-28,product_update,True,False
92634,10224,2024-04-21,weekly_digest,True,False
92635,10224,2024-09-08,community_highlights,False,False
92636,10225,2024-12-29,announcement,False,False
92637,10225,2024-04-28,weekly_digest,False,True
92638,10225,2024-03-03,weekly_digest,False,False
92639,10225,2024-01-28,weekly_digest,True,False
92640,10225,2024-08-04,weekly_digest,False,False
92641,10225,2024-12-08,community_highlights,False,False
92642,10225,2024-03-03,announcement,True,False
92643,10225,2024-07-14,weekly_digest,True,False
92644,10225,2024-04-14,monthly_roundup,True,False
92645,10225,2024-07-28,monthly_roundup,False,False
92646,10225,2024-07-21,weekly_digest,False,False
92647,10225,2024-07-21,weekly_digest,True,False
92648,10225,2024-07-21,community_highlights,False,True
92649,10225,2024-02-18,weekly_digest,False,True
92650,10225,2024-06-16,monthly_roundup,False,False
92651,10226,2024-10-06,community_highlights,False,False
92652,10226,2024-08-11,weekly_digest,True,False
92653,10226,2024-05-05,weekly_digest,False,False
92654,10226,2024-09-22,monthly_roundup,False,False
92655,10226,2024-09-22,community_highlights,True,False
92656,10226,2024-07-07,product_update,False,False
92657,10226,2024-06-02,announcement,False,False
92658,10226,2024-04-14,weekly_digest,False,False
92659,10227,2024-09-22,weekly_digest,True,False
92660,10227,2024-07-14,weekly_digest,True,True
92661,10227,2024-10-06,weekly_digest,True,False
92662,10227,2024-09-01,weekly_digest,False,False
92663,10227,2024-11-24,product_update,False,True
92664,10227,2024-12-01,weekly_digest,False,True
92665,10227,2024-03-17,weekly_digest,False,False
92666,10227,2024-09-01,product_update,True,False
92667,10227,2024-04-21,announcement,True,False
92668,10227,2024-12-29,weekly_digest,False,False
92669,10227,2024-02-04,monthly_roundup,False,False
92670,10227,2024-06-23,weekly_digest,True,True
92671,10227,2024-09-01,community_highlights,False,False
92672,10227,2024-09-15,announcement,False,False
92673,10227,2024-11-03,monthly_roundup,True,False
92674,10227,2024-09-15,weekly_digest,False,False
92675,10228,2024-08-04,weekly_digest,True,True
92676,10228,2024-07-28,product_update,False,False
92677,10228,2024-06-02,announcement,True,True
92678,10228,2024-01-21,weekly_digest,False,True
92679,10228,2024-02-11,weekly_digest,False,False
92680,10228,2024-11-03,monthly_roundup,False,False
92681,10228,2024-04-07,weekly_digest,False,False
92682,10228,2024-06-02,community_highlights,True,False
92683,10228,2024-02-25,weekly_digest,True,False
92684,10228,2024-07-28,weekly_digest,True,False
92685,10229,2024-06-09,monthly_roundup,True,False
92686,10229,2024-10-06,monthly_roundup,True,False
92687,10229,2024-11-10,weekly_digest,False,False
92688,10229,2024-07-14,weekly_digest,False,False
92689,10229,2024-11-03,announcement,False,False
92690,10229,2024-06-09,monthly_roundup,False,False
92691,10229,2024-12-01,monthly_roundup,False,False
92692,10229,2024-01-07,weekly_digest,False,False
92693,10229,2024-05-19,announcement,False,False
92694,10229,2024-10-13,community_highlights,False,False
92695,10229,2024-12-15,weekly_digest,False,False
92696,10230,2024-06-23,monthly_roundup,False,False
92697,10230,2024-04-14,announcement,True,False
92698,10230,2024-06-30,product_update,False,False
92699,10230,2024-02-11,monthly_roundup,True,False
92700,10230,2024-06-02,product_update,False,False
92701,10230,2024-01-28,weekly_digest,False,True
92702,10230,2024-12-08,monthly_roundup,False,False
92703,10230,2024-02-25,community_highlights,True,False
92704,10230,2024-02-11,weekly_digest,False,False
92705,10230,2024-03-24,announcement,False,False
92706,10230,2024-12-01,product_update,False,False
92707,10231,2024-01-14,weekly_digest,False,False
92708,10231,2024-10-06,weekly_digest,True,False
92709,10231,2024-02-18,product_update,False,False
92710,10231,2024-03-17,weekly_digest,False,False
92711,10231,2024-06-23,weekly_digest,False,False
92712,10231,2024-05-12,monthly_roundup,True,True
92713,10231,2024-12-15,weekly_digest,True,False
92714,10231,2024-09-22,product_update,False,False
92715,10231,2024-06-16,monthly_roundup,False,True
92716,10231,2024-09-01,announcement,False,True
92717,10231,2024-05-19,monthly_roundup,False,False
92718,10231,2024-04-28,announcement,True,True
92719,10232,2024-01-07,weekly_digest,False,False
92720,10232,2024-11-17,weekly_digest,False,False
92721,10232,2024-03-31,product_update,True,False
92722,10232,2024-02-04,product_update,False,False
92723,10232,2024-06-23,weekly_digest,True,False
92724,10232,2024-01-07,product_update,False,False
92725,10232,2024-02-11,community_highlights,False,True
92726,10232,2024-10-06,weekly_digest,True,False
92727,10232,2024-02-25,product_update,True,False
92728,10232,2024-03-31,community_highlights,False,False
92729,10232,2024-09-01,monthly_roundup,False,False
92730,10232,2024-02-18,weekly_digest,True,False
92731,10233,2024-07-28,product_update,True,False
92732,10233,2024-03-31,weekly_digest,False,False
92733,10233,2024-04-14,weekly_digest,True,False
92734,10233,2024-09-29,product_update,False,False
92735,10233,2024-11-10,weekly_digest,False,True
92736,10233,2024-04-21,monthly_roundup,True,False
92737,10233,2024-04-28,product_update,True,False
92738,10233,2024-02-25,monthly_roundup,False,False
92739,10233,2024-11-17,weekly_digest,False,False
92740,10233,2024-10-06,monthly_roundup,True,False
92741,10233,2024-09-29,weekly_digest,False,False
92742,10233,2024-03-17,product_update,True,False
92743,10233,2024-09-01,weekly_digest,False,False
92744,10233,2024-04-21,weekly_digest,False,False
92745,10233,2024-03-10,monthly_roundup,False,True
92746,10233,2024-11-10,weekly_digest,False,False
92747,10233,2024-07-21,weekly_digest,False,False
92748,10233,2024-01-14,weekly_digest,False,False
92749,10233,2024-12-01,weekly_digest,False,False
92750,10233,2024-12-01,product_update,False,False
92751,10234,2024-05-12,product_update,False,False
92752,10234,2024-08-11,announcement,True,False
92753,10234,2024-04-28,community_highlights,False,True
92754,10234,2024-12-29,product_update,True,False
92755,10234,2024-04-28,weekly_digest,False,False
92756,10234,2024-03-31,product_update,False,False
