session_id,person_id,timestamp,duration_seconds,page_views,campaign_id,source,device,country
1002909,10191,2024-08-13 15:00:00,64,6,1002,paid,mobile,US
1002910,10191,2024-09-07 19:00:00,19,5,1002,paid,desktop,IN
1002911,10191,2024-01-08 19:00:00,117,7,1039,direct,desktop,US
1002912,10191,2024-07-05 14:00:00,83,5,1030,paid,desktop,FR
1002913,10191,2024-06-15 08:00:00,372,4,1043,referral,mobile,AU
1002914,10191,2024-10-10 17:00:00,27,8,1026,referral,mobile,DE
1002915,10191,2024-07-16 06:00:00,55,5,1027,paid,desktop,US
1002916,10191,2024-01-29 03:00:00,727,6,1016,social,mobile,GB
1002917,10191,2024-12-08 03:00:00,112,6,1012,paid,mobile,JP
1002918,10191,2024-08-09 06:00:00,161,3,1021,email,desktop,US
1002919,10191,2024-02-06 22:00:00,288,7,1004,social,mobile,GB
1002920,10191,2024-06-30 08:00:00,172,10,1047,organic,desktop,US
1002921,10191,2024-09-28 13:00:00,119,6,1021,organic,desktop,US
1002922,10192,2024-04-09 06:00:00,37,4,1020,paid,mobile,FR
1002923,10192,2024-06-14 07:00:00,111,4,1018,organic,desktop,US
1002924,10192,2024-05-29 11:00:00,46,6,1042,referral,mobile,AU
1002925,10192,2024-11-24 09:00:00,39,9,1000,paid,mobile,US
1002926,10192,2024-10-14 07:00:00,583,6,1026,direct,tablet,GB
1002927,10192,2024-05-09 03:00:00,10,7,1029,organic,mobile,GB
1002928,10192,2024-09-12 09:00:00,138,5,1045,referral,mobile,US
1002929,10192,2024-02-11 15:00:00,206,3,1049,referral,mobile,BR
1002930,10192,2024-01-31 05:00:00,42,6,1043,social,mobile,US
1002931,10192,2024-02-24 23:00:00,445,2,1010,organic,mobile,GB
1002932,10192,2024-03-20 15:00:00,576,3,1018,social,mobile,DE
1002933,10192,2024-01-21 13:00:00,409,5,1019,organic,desktop,SG
1002934,10192,2024-06-14 06:00:00,398,7,1048,paid,mobile,AU
1002935,10193,2024-08-29 18:00:00,438,4,1006,email,desktop,US
1002936,10193,2024-02-03 02:00:00,57,4,1049,email,desktop,DE
1002937,10193,2024-11-12 02:00:00,240,4,1005,social,desktop,CA
1002938,10193,2024-05-30 18:00:00,654,4,1035,referral,desktop,US
1002939,10193,2024-07-05 11:00:00,256,7,1028,paid,mobile,DE
1002940,10193,2024-09-26 00:00:00,65,6,1008,paid,desktop,AU
1002941,10193,2024-04-03 15:00:00,35,4,1028,email,desktop,GB
1002942,10193,2024-09-26 00:00:00,350,3,1045,email,mobile,US
1002943,10193,2024-11-23 07:00:00,35,4,1003,social,mobile,US
1002944,10193,2024-02-03 15:00:00,286,5,1029,organic,desktop,SG
1002945,10194,2024-07-15 21:00:00,123,5,1031,referral,desktop,IN
1002946,10194,2024-10-02 15:00:00,19,4,1041,direct,desktop,FR
1002947,10194,2024-11-28 23:00:00,159,3,1036,organic,desktop,FR
1002948,10194,2024-04-09 21:00:00,165,3,1030,paid,desktop,GB
1002949,10194,2024-04-19 08:00:00,1750,8,1044,organic,mobile,SG
1002950,10194,2024-02-27 18:00:00,60,9,1024,paid,desktop,DE
1002951,10194,2024-04-30 19:00:00,381,2,1042,direct,mobile,FR
1002952,10194,2024-07-29 05:00:00,83,7,1024,social,mobile,AU
1002953,10194,2024-11-21 14:00:00,135,7,1021,paid,desktop,DE
1002954,10194,2024-02-19 07:00:00,474,4,1022,organic,desktop,DE
1002955,10194,2024-05-29 16:00:00,38,4,1048,organic,desktop,US
1002956,10194,2024-12-23 12:00:00,65,2,1034,organic,desktop,US
1002957,10194,2024-10-21 18:00:00,242,5,1014,direct,tablet,US
1002958,10194,2024-06-05 06:00:00,129,2,1033,referral,desktop,US
1002959,10194,2024-12-05 11:00:00,33,5,1036,paid,mobile,AU
1002960,10194,2024-04-22 02:00:00,1481,2,1036,direct,tablet,GB
1002961,10195,2024-05-27 21:00:00,76,3,1007,organic,mobile,DE
1002962,10195,2024-08-02 22:00:00,76,4,1026,social,desktop,US
1002963,10195,2024-07-04 12:00:00,55,6,1005,paid,mobile,DE
1002964,10195,2024-12-15 03:00:00,1107,6,1014,organic,mobile,US
1002965,10195,2024-05-04 06:00:00,77,8,1049,referral,desktop,BR
1002966,10195,2024-06-30 17:00:00,66,3,1027,organic,mobile,US
1002967,10195,2024-12-04 16:00:00,192,3,1024,organic,mobile,BR
1002968,10195,2024-10-12 08:00:00,214,2,1013,paid,desktop,AU
1002969,10195,2024-10-03 22:00:00,62,5,1014,social,mobile,FR
1002970,10195,2024-07-13 20:00:00,395,8,1008,direct,mobile,FR
1002971,10195,2024-07-25 21:00:00,187,2,1036,referral,desktop,CA
1002972,10195,2024-12-21 19:00:00,224,8,1026,organic,desktop,FR
1002973,10195,2024-08-11 22:00:00,117,5,1040,paid,mobile,JP
1002974,10195,2024-08-14 07:00:00,1974,4,1014,direct,mobile,US
1002975,10195,2024-01-19 17:00:00,197,2,1031,referral,desktop,CA
1002976,10195,2024-08-26 19:00:00,154,7,1006,organic,mobile,US
1002977,10195,2024-01-20 22:00:00,28,1,1032,paid,desktop,US
1002978,10195,2024-06-19 03:00:00,50,7,1009,direct,desktop,DE
1002979,10195,2024-02-18 20:00:00,74,8,1004,paid,tablet,JP
1002980,10195,2024-02-18 02:00:00,29,9,1029,organic,desktop,US
1002981,10196,2024-03-27 11:00:00,54,5,1027,paid,tablet,IN
1002982,10196,2024-11-19 02:00:00,104,6,1035,organic,desktop,US
1002983,10196,2024-09-09 12:00:00,125,4,1036,paid,desktop,AU
1002984,10196,2024-01-13 06:00:00,404,7,1000,direct,tablet,US
1002985,10196,2024-06-21 17:00:00,84,6,1029,paid,mobile,CA
1002986,10196,2024-08-10 13:00:00,166,7,1031,organic,desktop,BR
1002987,10196,2024-02-03 01:00:00,104,6,1002,paid,mobile,DE
1002988,10196,2024-05-03 02:00:00,32,6,1023,direct,desktop,US
1002989,10196,2024-09-21 13:00:00,434,5,1028,organic,tablet,AU
1002990,10197,2024-03-04 11:00:00,16,2,1010,referral,desktop,BR
1002991,10197,2024-02-28 16:00:00,106,2,1016,organic,mobile,US
1002992,10197,2024-11-17 03:00:00,2032,4,1038,organic,desktop,US
1002993,10197,2024-09-01 00:00:00,205,3,1001,referral,desktop,BR
1002994,10197,2024-10-29 21:00:00,106,4,1032,referral,mobile,AU
1002995,10197,2024-05-25 01:00:00,87,5,1048,organic,desktop,DE
1002996,10197,2024-07-27 12:00:00,627,5,1048,direct,mobile,CA
1002997,10197,2024-12-28 18:00:00,402,3,1027,direct,desktop,GB
1002998,10197,2024-04-10 00:00:00,37,2,1037,organic,desktop,US
1002999,10197,2024-03-16 19:00:00,90,6,1048,paid,desktop,GB
1003000,10197,2024-07-18 01:00:00,145,9,1031,email,mobile,US
1003001,10197,2024-05-01 09:00:00,1372,1,1011,paid,desktop,AU
1003002,10197,2024-09-23 06:00:00,625,3,1024,referral,mobile,FR
1003003,10197,2024-03-21 08:00:00,429,4,1019,email,desktop,BR
1003004,10197,2024-04-28 18:00:00,599,4,1011,referral,mobile,GB
1003005,10198,2024-07-06 06:00:00,10,8,1036,paid,desktop,GB
1003006,10198,2024-02-02 08:00:00,111,8,1009,organic,desktop,US
1003007,10198,2024-07-11 19:00:00,1734,5,1022,direct,desktop,DE
1003008,10198,2024-09-06 06:00:00,64,4,1008,referral,mobile,US
1003009,10198,2024-09-04 04:00:00,174,4,1003,social,desktop,US
1003010,10198,2024-03-21 03:00:00,78,5,1035,paid,desktop,SG
1003011,10198,2024-08-22 22:00:00,189,7,1012,referral,desktop,GB
1003012,10198,2024-03-06 19:00:00,56,2,1002,paid,desktop,US
1003013,10198,2024-06-13 00:00:00,197,6,1010,email,tablet,DE
1003014,10198,2024-05-21 02:00:00,36,7,1048,organic,desktop,JP
1003015,10198,2024-07-08 21:00:00,38,5,1044,organic,mobile,CA
1003016,10198,2024-09-12 03:00:00,233,8,1011,social,desktop,GB
1003017,10198,2024-10-30 07:00:00,997,5,1047,referral,desktop,US
1003018,10198,2024-10-25 02:00:00,417,3,1035,direct,desktop,BR
1003019,10199,2024-07-05 20:00:00,622,9,1031,paid,mobile,BR
1003020,10199,2024-12-26 08:00:00,64,5,1008,organic,desktop,US
1003021,10199,2024-09-10 04:00:00,276,8,1030,organic,mobile,US
1003022,10199,2024-12-13 15:00:00,926,7,1029,paid,mobile,DE
1003023,10199,2024-12-27 16:00:00,206,5,1031,organic,mobile,US
1003024,10199,2024-12-13 10:00:00,258,6,1000,organic,desktop,US
1003025,10199,2024-04-24 22:00:00,361,4,1046,email,mobile,FR
1003026,10199,2024-09-03 00:00:00,110,3,1035,organic,desktop,US
1003027,10199,2024-12-26 06:00:00,97,2,1010,referral,mobile,DE
1003028,10199,2024-11-27 02:00:00,3600,1,1013,email,desktop,US
1003029,10199,2024-09-26 08:00:00,165,5,1047,social,mobile,US
1003030,10199,2024-05-16 18:00:00,195,5,1042,referral,desktop,DE
1003031,10199,2024-07-05 20:00:00,53,7,1034,organic,mobile,GB
1003032,10199,2024-12-16 14:00:00,321,3,1040,referral,mobile,US
1003033,10199,2024-03-22 02:00:00,103,7,1011,organic,desktop,GB
1003034,10199,2024-08-13 09:00:00,408,8,1028,paid,desktop,US
1003035,10200,2024-01-29 08:00:00,68,8,1024,social,mobile,US
1003036,10200,2024-07-15 01:00:00,20,6,1012,referral,mobile,US
1003037,10200,2024-03-03 14:00:00,66,3,1004,paid,desktop,US
1003038,10200,2024-06-27 16:00:00,252,7,1010,organic,desktop,DE
1003039,10200,2024-12-06 21:00:00,52,5,1000,organic,mobile,DE
1003040,10200,2024-12-01 02:00:00,71,3,1038,organic,mobile,GB
1003041,10200,2024-01-05 13:00:00,388,2,1019,referral,desktop,DE
1003042,10200,2024-09-07 08:00:00,595,5,1045,direct,desktop,IN
1003043,10200,2024-08-01 07:00:00,156,4,1011,referral,desktop,US
1003044,10200,2024-11-30 08:00:00,62,8,1032,organic,desktop,US
1003045,10200,2024-10-17 05:00:00,28,5,1027,organic,desktop,AU
1003046,10200,2024-08-01 08:00:00,74,4,1000,email,desktop,JP
1003047,10200,2024-08-01 23:00:00,42,6,1001,organic,desktop,IN
1003048,10200,2024-05-18 20:00:00,74,6,1046,referral,desktop,US
1003049,10200,2024-12-25 13:00:00,485,4,1017,direct,mobile,GB
1003050,10200,2024-05-13 09:00:00,492,4,1023,direct,mobile,FR
1003051,10201,2024-04-19 15:00:00,94,6,1013,direct,mobile,IN
1003052,10201,2024-11-13 18:00:00,10,5,1035,organic,desktop,US
1003053,10201,2024-06-07 21:00:00,732,5,1040,social,mobile,FR
1003054,10201,2024-09-27 13:00:00,57,6,1012,email,desktop,US
1003055,10201,2024-07-10 14:00:00,149,5,1012,email,mobile,GB
1003056,10201,2024-07-01 02:00:00,87,5,1042,paid,desktop,AU
1003057,10201,2024-06-04 01:00:00,163,4,1037,email,mobile,US
1003058,10201,2024-12-23 09:00:00,301,2,1026,paid,mobile,US
1003059,10201,2024-01-25 09:00:00,441,2,1006,direct,mobile,IN
1003060,10201,2024-06-12 13:00:00,554,10,1018,social,desktop,US
1003061,10201,2024-09-27 01:00:00,121,4,1031,organic,desktop,AU
1003062,10201,2024-02-22 21:00:00,191,5,1039,paid,desktop,US
1003063,10201,2024-01-27 21:00:00,223,3,1012,organic,desktop,CA
1003064,10201,2024-10-20 20:00:00,234,6,1036,organic,desktop,IN
1003065,10201,2024-07-25 23:00:00,251,7,1049,organic,mobile,AU
1003066,10201,2024-03-02 16:00:00,467,0,1023,organic,mobile,US
1003067,10202,2024-04-30 07:00:00,164,8,1048,referral,mobile,US
1003068,10202,2024-08-30 17:00:00,230,7,1032,referral,desktop,DE
1003069,10202,2024-12-07 02:00:00,267,7,1044,organic,mobile,AU
1003070,10202,2024-07-27 02:00:00,27,5,1003,paid,mobile,US
1003071,10202,2024-08-16 21:00:00,381,3,1030,organic,desktop,US
1003072,10202,2024-02-23 16:00:00,302,9,1045,organic,desktop,US
1003073,10202,2024-01-06 12:00:00,225,6,1046,organic,desktop,GB
1003074,10202,2024-03-17 11:00:00,807,4,1033,referral,desktop,CA
1003075,10202,2024-06-04 13:00:00,24,4,1017,organic,desktop,IN
1003076,10202,2024-07-08 14:00:00,76,4,1048,referral,desktop,US
1003077,10202,2024-06-07 07:00:00,84,2,1019,organic,desktop,AU
1003078,10202,2024-06-02 12:00:00,358,4,1037,organic,mobile,AU
1003079,10202,2024-08-22 10:00:00,51,7,1036,referral,desktop,CA
1003080,10203,2024-01-28 14:00:00,195,5,1040,direct,desktop,DE
1003081,10203,2024-06-23 14:00:00,171,7,1015,organic,desktop,AU
1003082,10203,2024-09-07 15:00:00,71,5,1020,organic,desktop,IN
1003083,10203,2024-05-09 17:00:00,110,4,1035,social,desktop,BR
1003084,10203,2024-05-12 05:00:00,31,4,1025,organic,desktop,IN
1003085,10203,2024-08-31 11:00:00,1670,3,1031,direct,desktop,US
1003086,10203,2024-08-11 14:00:00,273,4,1047,direct,desktop,IN
1003087,10203,2024-01-07 12:00:00,289,5,1024,organic,desktop,GB
1003088,10203,2024-06-23 04:00:00,38,4,1007,paid,mobile,US
1003089,10203,2024-04-07 01:00:00,67,3,1001,direct,mobile,US
1003090,10203,2024-02-05 13:00:00,29,6,1034,organic,desktop,DE
1003091,10203,2024-09-26 16:00:00,118,4,1043,organic,mobile,US
1003092,10203,2024-09-12 10:00:00,281,4,1017,social,desktop,US
1003093,10204,2024-12-30 05:00:00,263,6,1039,email,desktop,AU
1003094,10204,2024-01-27 21:00:00,42,5,1023,organic,desktop,JP
1003095,10204,2024-01-04 04:00:00,233,2,1032,referral,desktop,GB
1003096,10204,2024-07-28 06:00:00,3600,4,1033,organic,desktop,CA
1003097,10204,2024-01-30 07:00:00,78,3,1021,organic,desktop,US
1003098,10204,2024-12-05 09:00:00,2602,6,1047,referral,tablet,DE
1003099,10204,2024-06-28 19:00:00,224,6,1037,organic,desktop,GB
1003100,10204,2024-05-04 16:00:00,667,4,1036,organic,desktop,US
1003101,10204,2024-03-30 22:00:00,206,3,1030,referral,desktop,DE
1003102,10204,2024-06-07 04:00:00,304,7,1010,social,desktop,US
1003103,10204,2024-01-26 11:00:00,128,5,1040,organic,mobile,US
1003104,10204,2024-08-24 19:00:00,133,6,1014,organic,mobile,FR
1003105,10204,2024-08-24 08:00:00,25,3,1044,referral,desktop,BR
1003106,10204,2024-12-19 19:00:00,106,6,1040,organic,desktop,AU
1003107,10204,2024-05-17 15:00:00,154,5,1024,direct,mobile,US
1003108,10205,2024-02-05 15:00:00,130,6,1032,social,tablet,GB
1003109,10205,2024-11-08 09:00:00,292,4,1042,organic,tablet,US
1003110,10205,2024-12-02 15:00:00,137,7,1013,organic,desktop,BR
1003111,10205,2024-12-11 15:00:00,54,7,1044,organic,mobile,US
1003112,10205,2024-08-27 23:00:00,156,5,1026,organic,desktop,US
1003113,10205,2024-03-09 08:00:00,223,0,1016,paid,mobile,DE
1003114,10205,2024-07-24 01:00:00,35,3,1009,organic,desktop,US
1003115,10205,2024-09-21 18:00:00,245,6,1042,paid,desktop,US
1003116,10205,2024-07-22 07:00:00,242,6,1038,direct,mobile,US
1003117,10205,2024-09-22 11:00:00,16,4,1014,direct,desktop,GB
1003118,10205,2024-06-21 10:00:00,160,5,1040,referral,mobile,US
1003119,10205,2024-02-13 05:00:00,355,1,1047,direct,mobile,CA
1003120,10205,2024-05-20 06:00:00,532,4,1033,referral,mobile,DE
1003121,10205,2024-06-21 05:00:00,108,5,1029,referral,mobile,US
1003122,10205,2024-05-03 15:00:00,10,7,1034,paid,desktop,US
1003123,10205,2024-12-21 23:00:00,15,5,1006,referral,desktop,GB
1003124,10205,2024-11-11 10:00:00,170,10,1021,referral,mobile,SG
1003125,10205,2024-03-19 19:00:00,450,5,1045,social,desktop,US
1003126,10205,2024-03-19 14:00:00,235,4,1037,referral,mobile,US
1003127,10205,2024-10-03 00:00:00,15,2,1022,paid,desktop,DE
1003128,10205,2024-11-25 03:00:00,245,3,1013,organic,mobile,JP
1003129,10206,2024-01-25 15:00:00,119,6,1037,email,desktop,AU
1003130,10206,2024-05-26 02:00:00,191,3,1024,email,mobile,US
1003131,10206,2024-10-21 20:00:00,290,7,1003,organic,mobile,GB
1003132,10206,2024-04-24 18:00:00,308,11,1030,referral,desktop,US
1003133,10206,2024-03-13 05:00:00,54,6,1021,direct,mobile,FR
1003134,10206,2024-10-12 11:00:00,51,7,1038,organic,mobile,JP
1003135,10206,2024-03-23 16:00:00,88,4,1047,referral,desktop,GB
1003136,10206,2024-06-02 14:00:00,575,2,1029,organic,mobile,GB
1003137,10206,2024-02-18 00:00:00,385,8,1003,organic,mobile,AU
1003138,10206,2024-09-21 19:00:00,172,5,1013,paid,desktop,DE
1003139,10206,2024-04-04 07:00:00,89,8,1040,social,desktop,IN
1003140,10206,2024-05-17 08:00:00,52,5,1028,organic,desktop,BR
1003141,10206,2024-05-15 15:00:00,944,4,1048,referral,desktop,US
1003142,10206,2024-09-16 17:00:00,329,2,1029,referral,mobile,US
1003143,10207,2024-01-15 14:00:00,84,9,1039,email,desktop,DE
1003144,10207,2024-01-20 09:00:00,714,8,1019,referral,mobile,BR
1003145,10207,2024-07-17 23:00:00,30,3,1011,paid,tablet,US
1003146,10207,2024-12-23 19:00:00,183,1,1005,paid,desktop,DE
1003147,10207,2024-03-09 13:00:00,237,6,1003,social,desktop,FR
1003148,10207,2024-11-06 21:00:00,611,5,1008,paid,desktop,CA
1003149,10207,2024-02-21 11:00:00,92,2,1034,direct,desktop,IN
1003150,10207,2024-11-01 06:00:00,49,5,1019,organic,desktop,JP
1003151,10207,2024-11-19 20:00:00,171,5,1045,social,desktop,GB
1003152,10208,2024-02-02 07:00:00,161,2,1002,direct,desktop,US
1003153,10208,2024-11-21 20:00:00,13,6,1026,email,desktop,US
1003154,10208,2024-01-16 13:00:00,50,5,1027,organic,mobile,GB
1003155,10208,2024-06-02 01:00:00,10,7,1048,referral,desktop,AU
1003156,10208,2024-07-06 02:00:00,18,7,1040,organic,desktop,US
1003157,10208,2024-10-12 03:00:00,299,6,1014,email,desktop,US
1003158,10208,2024-11-29 03:00:00,87,5,1029,organic,desktop,AU
1003159,10208,2024-12-14 08:00:00,1149,6,1005,paid,desktop,US
1003160,10208,2024-07-24 20:00:00,55,5,1049,organic,desktop,CA
1003161,10208,2024-03-05 04:00:00,97,3,1022,paid,desktop,US
1003162,10208,2024-08-12 11:00:00,846,8,1019,referral,desktop,CA
1003163,10208,2024-11-11 18:00:00,29,6,1003,organic,mobile,US
1003164,10208,2024-04-22 10:00:00,252,9,1006,paid,desktop,US
1003165,10208,2024-04-17 15:00:00,30,1,1014,social,desktop,AU
1003166,10208,2024-11-09 13:00:00,44,3,1005,organic,desktop,GB
1003167,10209,2024-11-04 18:00:00,534,5,1029,social,mobile,US
1003168,10209,2024-11-15 10:00:00,32,5,1008,email,mobile,US
1003169,10209,2024-07-19 09:00:00,1266,5,1035,referral,desktop,US
1003170,10209,2024-11-11 04:00:00,248,6,1013,organic,desktop,FR
1003171,10209,2024-11-27 20:00:00,118,6,1002,organic,desktop,GB
1003172,10209,2024-08-17 05:00:00,119,3,1040,organic,desktop,DE
1003173,10209,2024-01-11 11:00:00,24,3,1001,direct,tablet,IN
1003174,10209,2024-09-14 13:00:00,311,2,1015,organic,mobile,US
1003175,10209,2024-02-16 13:00:00,30,5,1049,social,desktop,US
1003176,10209,2024-10-19 07:00:00,30,4,1002,organic,desktop,DE
1003177,10209,2024-03-31 19:00:00,458,6,1030,social,desktop,FR
1003178,10209,2024-01-05 22:00:00,133,4,1031,organic,mobile,GB
1003179,10209,2024-08-21 16:00:00,880,4,1049,email,desktop,IN
1003180,10209,2024-03-12 22:00:00,250,5,1045,referral,desktop,DE
1003181,10210,2024-04-05 00:00:00,98,5,1022,organic,desktop,DE
1003182,10210,2024-10-11 13:00:00,168,5,1024,organic,mobile,AU
1003183,10210,2024-11-15 17:00:00,10,6,1018,social,mobile,US
1003184,10210,2024-07-16 18:00:00,661,3,1044,organic,mobile,US
1003185,10210,2024-08-16 05:00:00,412,4,1003,organic,desktop,US
1003186,10210,2024-04-29 00:00:00,66,6,1009,organic,desktop,GB
1003187,10210,2024-12-29 14:00:00,224,4,1025,direct,tablet,DE
1003188,10210,2024-04-02 14:00:00,646,6,1032,organic,desktop,AU
1003189,10210,2024-03-20 10:00:00,607,5,1015,organic,desktop,US
1003190,10210,2024-07-22 00:00:00,1249,1,1033,paid,desktop,US
1003191,10210,2024-07-23 12:00:00,135,3,1035,referral,desktop,AU
1003192,10210,2024-03-14 03:00:00,18,2,1027,paid,mobile,US
1003193,10210,2024-11-14 17:00:00,114,4,1025,organic,desktop,CA
1003194,10210,2024-03-04 22:00:00,327,2,1023,organic,desktop,GB
1003195,10210,2024-03-03 07:00:00,13,4,1016,organic,tablet,BR
1003196,10210,2024-10-02 12:00:00,69,4,1033,organic,desktop,AU
1003197,10211,2024-11-16 18:00:00,181,8,1002,organic,desktop,CA
1003198,10211,2024-09-16 11:00:00,24,6,1019,direct,desktop,FR
1003199,10211,2024-08-06 00:00:00,224,7,1000,organic,mobile,GB
1003200,10211,2024-01-12 16:00:00,155,5,1012,referral,mobile,US
1003201,10211,2024-07-18 18:00:00,97,9,1034,email,desktop,DE
1003202,10211,2024-12-02 08:00:00,74,5,1036,referral,mobile,US
1003203,10211,2024-10-12 17:00:00,45,3,1036,email,tablet,US
1003204,10211,2024-07-15 22:00:00,1063,5,1026,referral,desktop,CA
1003205,10211,2024-04-28 20:00:00,23,5,1023,referral,mobile,US
1003206,10211,2024-04-15 20:00:00,302,9,1032,social,desktop,BR
1003207,10211,2024-03-07 09:00:00,211,4,1035,organic,desktop,FR
1003208,10211,2024-07-09 22:00:00,81,5,1038,organic,mobile,US
1003209,10211,2024-05-01 17:00:00,186,6,1022,referral,mobile,DE
1003210,10211,2024-10-23 21:00:00,106,3,1028,email,desktop,DE
1003211,10211,2024-03-20 08:00:00,476,7,1013,direct,desktop,GB
1003212,10211,2024-01-16 01:00:00,326,6,1032,social,desktop,JP
1003213,10211,2024-06-18 12:00:00,17,3,1045,organic,mobile,US
1003214,10211,2024-08-29 21:00:00,40,5,1009,email,desktop,US
1003215,10211,2024-08-09 14:00:00,741,6,1015,social,mobile,GB
1003216,10211,2024-06-16 01:00:00,43,2,1022,organic,desktop,AU
1003217,10211,2024-07-14 17:00:00,104,5,1047,organic,desktop,SG
1003218,10212,2024-12-23 02:00:00,51,8,1020,organic,desktop,CA
1003219,10212,2024-11-25 05:00:00,153,2,1040,social,desktop,US
1003220,10212,2024-04-11 06:00:00,55,4,1015,referral,desktop,JP
1003221,10212,2024-07-24 09:00:00,596,5,1034,social,mobile,CA
1003222,10212,2024-09-02 23:00:00,1227,6,1038,direct,desktop,US
1003223,10212,2024-12-12 22:00:00,34,3,1029,referral,desktop,US
1003224,10212,2024-06-05 04:00:00,84,3,1006,organic,tablet,US
1003225,10212,2024-05-22 16:00:00,684,5,1046,direct,desktop,US
1003226,10212,2024-12-30 07:00:00,58,4,1037,referral,desktop,US
1003227,10212,2024-02-04 19:00:00,10,3,1012,social,mobile,GB
1003228,10212,2024-12-21 06:00:00,62,4,1034,organic,desktop,IN
1003229,10212,2024-06-25 02:00:00,311,4,1048,organic,desktop,US
1003230,10213,2024-10-23 12:00:00,34,5,1008,organic,mobile,US
1003231,10213,2024-08-16 10:00:00,163,3,1024,direct,mobile,US
1003232,10213,2024-11-27 19:00:00,48,5,1026,organic,desktop,GB
1003233,10213,2024-09-08 12:00:00,53,7,1000,paid,desktop,US
1003234,10213,2024-10-04 13:00:00,22,3,1022,referral,desktop,US
1003235,10213,2024-11-27 03:00:00,225,7,1034,social,tablet,US
1003236,10213,2024-02-23 13:00:00,375,7,1035,direct,desktop,US
1003237,10213,2024-10-24 08:00:00,627,5,1018,referral,desktop,US
1003238,10213,2024-12-30 04:00:00,103,8,1015,referral,mobile,IN
1003239,10213,2024-04-13 19:00:00,307,4,1034,direct,desktop,GB
1003240,10213,2024-08-31 18:00:00,645,6,1000,referral,desktop,GB
1003241,10214,2024-07-09 23:00:00,17,7,1042,paid,mobile,BR
1003242,10214,2024-05-23 01:00:00,673,10,1004,referral,desktop,FR
1003243,10214,2024-12-12 05:00:00,63,4,1047,paid,desktop,US
1003244,10214,2024-07-23 22:00:00,44,9,1011,organic,desktop,FR
1003245,10214,2024-07-12 06:00:00,177,4,1002,organic,mobile,DE
