ticket_id,person_id,company_id,created_at,resolved_at,priority,category,campaign_id
71082,10338,5186,2024-06-25 22:00:00,2024-10-16 09:00:00,low,performance,1011
71083,10338,5089,2024-12-16 15:00:00,2024-07-13 21:00:00,low,how_to,1045
71084,10339,5060,2024-02-11 03:00:00,2024-03-05 23:00:00,medium,performance,1039
71085,10339,5157,2024-10-14 02:00:00,2024-07-14 07:00:00,critical,performance,1013
71086,10339,5011,2024-04-19 03:00:00,2024-10-03 04:00:00,low,bug,1017
71087,10340,5136,2024-05-03 17:00:00,2024-11-17 16:00:00,critical,bug,1002
71088,10340,5134,2024-10-17 09:00:00,2024-12-13 09:00:00,medium,bug,1037
71089,10340,5022,2024-02-25 00:00:00,2024-04-01 23:00:00,medium,how_to,1024
71090,10340,5065,2024-11-17 11:00:00,2024-11-13 17:00:00,low,performance,1045
71091,10340,5036,2024-10-25 01:00:00,2024-06-09 09:00:00,low,feature_request,1037
71092,10340,5140,2024-05-03 02:00:00,2024-04-27 00:00:00,high,account,1045
71093,10341,5026,2024-06-27 09:00:00,2024-05-23 06:00:00,medium,account,1043
71094,10341,5077,2024-12-06 13:00:00,2024-12-28 17:00:00,high,bug,1024
71095,10341,5003,2024-05-03 22:00:00,2024-02-29 11:00:00,high,integration,1042
71096,10342,5128,2024-01-21 11:00:00,2024-10-20 16:00:00,medium,how_to,1025
71097,10342,5007,2024-04-28 18:00:00,2024-03-13 07:00:00,medium,integration,1018
71098,10342,5127,2024-11-18 08:00:00,2024-11-18 10:00:00,low,account,1011
71099,10343,5014,2024-01-03 10:00:00,2024-11-06 11:00:00,high,security,1002
71100,10344,5046,2024-12-21 13:00:00,2024-04-02 06:00:00,low,account,1032
71101,10344,5186,2024-09-06 22:00:00,2024-08-20 10:00:00,low,how_to,1020
71102,10344,5076,2024-12-31 09:00:00,2024-12-08 13:00:00,low,performance,1019
71103,10344,5070,2024-04-20 11:00:00,2024-07-13 01:00:00,high,bug,1040
71104,10345,5115,2024-12-27 04:00:00,2024-01-16 14:00:00,low,bug,1011
71105,10345,5167,2024-09-10 11:00:00,2024-11-10 01:00:00,medium,how_to,1019
71106,10345,5197,2024-09-08 11:00:00,2024-12-23 14:00:00,low,integration,1003
71107,10346,5078,2024-06-13 10:00:00,2024-01-15 15:00:00,low,how_to,1049
71108,10346,5081,2024-01-21 01:00:00,2024-04-22 01:00:00,low,how_to,1000
71109,10346,5184,2024-11-28 08:00:00,2024-12-28 19:00:00,medium,account,1044
71110,10346,5028,2024-02-17 10:00:00,2024-07-13 05:00:00,low,integration,1017
71111,10346,5130,2024-01-04 19:00:00,2024-06-26 04:00:00,medium,how_to,1035
71112,10347,5028,2024-08-02 15:00:00,2024-06-23 08:00:00,low,how_to,1009
71113,10347,5047,2024-10-01 15:00:00,2024-07-16 09:00:00,medium,bug,1035
71114,10347,5107,2024-02-08 08:00:00,2024-10-13 20:00:00,high,feature_request,1007
71115,10348,5178,2024-04-15 09:00:00,2024-07-28 06:00:00,high,security,1010
71116,10348,5143,2024-08-28 03:00:00,2024-08-04 06:00:00,medium,account,1044
71117,10349,5048,2024-03-22 06:00:00,2024-04-29 01:00:00,medium,bug,1044
71118,10349,5003,2024-01-06 03:00:00,2024-09-08 15:00:00,low,account,1010
71119,10350,5168,2024-11-24 23:00:00,2024-12-30 19:00:00,high,billing,1010
71120,10350,5083,2024-08-11 20:00:00,2024-09-02 12:00:00,medium,integration,1007
71121,10350,5136,2024-04-28 20:00:00,2024-10-23 15:00:00,medium,how_to,1006
71122,10350,5028,2024-12-22 10:00:00,2024-03-08 08:00:00,medium,integration,1048
71123,10350,5042,2024-11-25 16:00:00,2024-06-24 19:00:00,low,bug,1043
71124,10351,5029,2024-02-02 22:00:00,2024-11-02 08:00:00,medium,billing,1037
71125,10351,5092,2024-08-11 17:00:00,2024-09-17 11:00:00,high,bug,1027
71126,10351,5172,2024-05-31 01:00:00,2024-05-08 17:00:00,high,performance,1011
71127,10351,5045,2024-01-16 05:00:00,2024-08-05 06:00:00,high,account,1023
71128,10352,5075,2024-11-06 22:00:00,2024-04-25 10:00:00,low,security,1036
71129,10352,5092,2024-05-14 16:00:00,2024-03-04 14:00:00,high,billing,1016
71130,10352,5037,2024-04-07 00:00:00,2024-12-11 05:00:00,low,performance,1034
71131,10353,5098,2024-04-02 02:00:00,2024-05-23 04:00:00,low,integration,1018
71132,10353,5190,2024-01-18 07:00:00,2024-09-15 23:00:00,low,account,1022
71133,10353,5024,2024-01-07 02:00:00,2024-06-15 10:00:00,medium,billing,1006
71134,10355,5178,2024-09-12 16:00:00,2024-04-21 23:00:00,low,security,1024
71135,10355,5051,2024-05-26 20:00:00,2024-07-10 06:00:00,low,account,1036
71136,10356,5027,2024-12-28 09:00:00,2024-03-09 04:00:00,critical,feature_request,1047
71137,10356,5039,2024-10-17 12:00:00,2024-01-15 09:00:00,low,how_to,1040
71138,10357,5045,2024-03-18 10:00:00,2024-11-29 14:00:00,medium,how_to,1040
71139,10357,5176,2024-05-19 07:00:00,2024-09-30 11:00:00,low,bug,1036
71140,10357,5186,2024-02-08 00:00:00,2024-04-19 23:00:00,high,bug,1008
71141,10357,5017,2024-11-16 21:00:00,2024-03-31 03:00:00,low,performance,1049
71142,10358,5098,2024-02-21 04:00:00,2024-10-14 15:00:00,medium,how_to,1038
71143,10358,5170,2024-01-03 20:00:00,2024-05-08 03:00:00,low,feature_request,1028
71144,10358,5103,2024-11-30 15:00:00,2024-07-21 13:00:00,low,bug,1040
71145,10358,5096,2024-11-14 07:00:00,2024-06-24 13:00:00,critical,integration,1044
71146,10359,5102,2024-05-15 13:00:00,2024-03-20 17:00:00,low,bug,1039
71147,10360,5160,2024-12-02 19:00:00,2024-03-12 03:00:00,critical,bug,1049
71148,10360,5005,2024-06-17 14:00:00,2024-03-24 04:00:00,high,how_to,1003
71149,10360,5116,2024-06-25 11:00:00,2024-03-11 07:00:00,medium,feature_request,1020
71150,10360,5103,2024-09-29 21:00:00,2024-09-03 12:00:00,medium,performance,1048
71151,10361,5089,2024-08-25 02:00:00,2024-01-13 23:00:00,medium,feature_request,1013
71152,10362,5137,2024-11-03 09:00:00,2024-06-28 09:00:00,medium,integration,1009
71153,10362,5186,2024-07-10 12:00:00,2024-12-24 06:00:00,critical,bug,1019
71154,10362,5162,2024-10-28 14:00:00,2024-04-11 05:00:00,low,how_to,1032
71155,10364,5114,2024-05-14 01:00:00,2024-04-08 10:00:00,low,feature_request,1023
71156,10364,5024,2024-06-17 03:00:00,2024-12-20 17:00:00,medium,feature_request,1021
71157,10364,5175,2024-06-24 12:00:00,2024-03-01 13:00:00,high,feature_request,1032
71158,10364,5183,2024-11-29 12:00:00,2024-11-19 16:00:00,low,feature_request,1033
71159,10364,5187,2024-08-19 01:00:00,2024-04-06 14:00:00,critical,billing,1022
71160,10365,5139,2024-11-17 07:00:00,2024-09-23 07:00:00,medium,feature_request,1022
71161,10365,5082,2024-07-09 13:00:00,2024-02-07 06:00:00,low,billing,1018
71162,10365,5115,2024-07-29 20:00:00,2024-05-21 14:00:00,low,bug,1037
71163,10366,5114,2024-07-01 17:00:00,2024-05-17 11:00:00,medium,bug,1023
71164,10366,5027,2024-08-13 11:00:00,2024-06-05 00:00:00,medium,integration,1005
71165,10366,5050,2024-06-13 13:00:00,2024-04-29 20:00:00,low,feature_request,1041
71166,10367,5071,2024-11-13 05:00:00,2024-06-19 18:00:00,high,feature_request,1046
71167,10368,5044,2024-01-23 03:00:00,2024-06-22 22:00:00,medium,bug,1012
71168,10368,5080,2024-12-20 22:00:00,2024-08-26 03:00:00,high,bug,1037
71169,10369,5017,2024-11-11 15:00:00,2024-04-02 14:00:00,medium,integration,1042
71170,10369,5163,2024-08-13 22:00:00,2024-05-01 20:00:00,low,account,1048
71171,10370,5089,2024-09-29 02:00:00,2024-02-15 21:00:00,medium,billing,1026
71172,10370,5122,2024-12-24 11:00:00,2024-09-20 09:00:00,low,account,1012
71173,10370,5001,2024-04-04 22:00:00,2024-10-17 11:00:00,low,feature_request,1017
71174,10371,5125,2024-08-19 01:00:00,2024-04-22 18:00:00,medium,feature_request,1048
71175,10371,5198,2024-12-01 00:00:00,2024-01-24 17:00:00,high,bug,1028
71176,10371,5144,2024-12-29 21:00:00,2024-03-26 01:00:00,low,account,1011
71177,10371,5114,2024-08-17 10:00:00,2024-12-07 06:00:00,high,performance,1001
71178,10372,5108,2024-11-07 16:00:00,2024-06-01 01:00:00,high,billing,1029
71179,10372,5034,2024-07-16 09:00:00,2024-08-23 10:00:00,low,feature_request,1006
71180,10372,5067,2024-06-05 22:00:00,2024-06-17 15:00:00,low,how_to,1036
71181,10372,5072,2024-12-21 00:00:00,2024-02-12 02:00:00,low,billing,1038
71182,10373,5071,2024-09-02 01:00:00,2024-10-20 13:00:00,medium,integration,1033
71183,10373,5006,2024-01-09 15:00:00,2024-07-28 22:00:00,medium,bug,1013
71184,10374,5024,2024-02-16 23:00:00,2024-04-26 11:00:00,low,integration,1028
71185,10375,5159,2024-11-20 16:00:00,2024-11-04 16:00:00,low,performance,1037
71186,10375,5142,2024-12-20 11:00:00,2024-02-15 11:00:00,critical,integration,1008
71187,10376,5165,2024-01-28 04:00:00,2024-01-08 10:00:00,low,bug,1014
71188,10376,5162,2024-06-26 13:00:00,2024-04-24 14:00:00,high,billing,1045
71189,10376,5042,2024-01-19 00:00:00,2024-04-26 23:00:00,high,bug,1013
71190,10376,5079,2024-10-03 19:00:00,2024-09-03 11:00:00,medium,bug,1004
71191,10376,5086,2024-07-25 15:00:00,2024-09-24 23:00:00,low,bug,1000
71192,10377,5014,2024-10-01 12:00:00,2024-10-11 13:00:00,low,integration,1026
71193,10377,5193,2024-06-28 12:00:00,2024-12-14 07:00:00,medium,billing,1007
71194,10377,5066,2024-04-15 05:00:00,2024-08-19 02:00:00,low,bug,1034
71195,10378,5126,2024-12-15 00:00:00,2024-09-01 01:00:00,medium,feature_request,1016
71196,10378,5143,2024-05-16 17:00:00,2024-09-13 12:00:00,low,how_to,1004
71197,10378,5037,2024-08-15 07:00:00,2024-10-19 21:00:00,low,account,1025
71198,10378,5048,2024-10-08 10:00:00,2024-10-27 17:00:00,low,feature_request,1018
71199,10378,5033,2024-08-15 14:00:00,2024-03-02 10:00:00,critical,billing,1046
71200,10378,5141,2024-06-12 06:00:00,2024-02-11 06:00:00,low,feature_request,1042
71201,10379,5038,2024-01-27 01:00:00,2024-10-11 16:00:00,critical,performance,1043
71202,10379,5063,2024-06-01 23:00:00,2024-02-08 23:00:00,medium,integration,1000
71203,10380,5078,2024-03-28 19:00:00,2024-04-21 20:00:00,medium,how_to,1020
71204,10381,5136,2024-12-23 12:00:00,2024-08-06 22:00:00,low,bug,1017
71205,10381,5147,2024-07-20 17:00:00,2024-04-26 04:00:00,high,account,1000
71206,10382,5111,2024-10-04 12:00:00,2024-08-29 10:00:00,medium,integration,1037
71207,10382,5077,2024-03-09 16:00:00,2024-12-13 14:00:00,high,feature_request,1008
71208,10383,5171,2024-03-21 21:00:00,2024-03-02 01:00:00,high,bug,1022
71209,10383,5047,2024-12-07 13:00:00,2024-02-08 08:00:00,low,bug,1037
71210,10385,5044,2024-04-08 21:00:00,2024-01-25 14:00:00,medium,bug,1026
71211,10385,5064,2024-06-10 02:00:00,2024-09-06 03:00:00,low,account,1024
71212,10386,5112,2024-06-29 16:00:00,2024-04-04 22:00:00,low,how_to,1049
71213,10386,5115,2024-06-18 06:00:00,2024-01-16 11:00:00,low,account,1049
71214,10386,5059,2024-03-26 03:00:00,2024-11-01 14:00:00,high,bug,1024
71215,10387,5055,2024-10-14 02:00:00,2024-09-05 14:00:00,medium,billing,1044
71216,10387,5068,2024-03-08 07:00:00,2024-08-25 16:00:00,low,account,1028
71217,10387,5005,2024-05-12 08:00:00,2024-12-18 19:00:00,low,performance,1045
71218,10388,5028,2024-09-17 14:00:00,2024-08-10 13:00:00,medium,how_to,1025
71219,10388,5085,2024-03-09 20:00:00,2024-10-14 22:00:00,low,how_to,1045
71220,10389,5153,2024-08-01 21:00:00,2024-12-26 01:00:00,medium,billing,1044
71221,10390,5147,2024-01-09 08:00:00,2024-06-27 20:00:00,high,how_to,1025
71222,10390,5032,2024-11-17 03:00:00,2024-08-21 01:00:00,low,bug,1021
71223,10390,5022,2024-12-08 06:00:00,2024-04-18 13:00:00,high,account,1047
71224,10390,5048,2024-01-29 14:00:00,2024-11-22 04:00:00,high,bug,1007
71225,10391,5142,2024-01-01 10:00:00,2024-04-15 22:00:00,low,account,1048
71226,10391,5060,2024-03-20 10:00:00,2024-07-17 15:00:00,critical,bug,1048
71227,10392,5070,2024-02-25 04:00:00,2024-08-02 14:00:00,medium,bug,1035
71228,10392,5184,2024-08-18 19:00:00,2024-02-24 03:00:00,low,feature_request,1002
71229,10393,5072,2024-06-16 14:00:00,2024-08-10 04:00:00,low,integration,1025
71230,10393,5198,2024-05-05 17:00:00,2024-09-11 03:00:00,medium,bug,1020
71231,10393,5015,2024-07-13 05:00:00,2024-09-16 05:00:00,medium,how_to,1045
71232,10393,5004,2024-09-11 13:00:00,2024-10-17 06:00:00,medium,how_to,1025
71233,10393,5061,2024-03-02 16:00:00,2024-02-03 04:00:00,high,feature_request,1016
71234,10393,5179,2024-11-22 05:00:00,2024-08-11 17:00:00,low,bug,1029
71235,10393,5074,2024-07-30 04:00:00,2024-09-25 04:00:00,medium,billing,1008
71236,10395,5104,2024-10-14 02:00:00,2024-07-24 06:00:00,medium,bug,1017
71237,10395,5072,2024-09-27 07:00:00,2024-02-14 00:00:00,medium,security,1034
71238,10395,5111,2024-02-29 10:00:00,2024-05-23 10:00:00,low,performance,1016
71239,10396,5171,2024-12-08 19:00:00,2024-03-18 01:00:00,low,how_to,1004
71240,10396,5192,2024-06-05 10:00:00,2024-11-08 14:00:00,low,bug,1038
71241,10396,5069,2024-02-13 13:00:00,2024-10-02 04:00:00,medium,bug,1016
71242,10397,5147,2024-02-06 02:00:00,2024-02-03 14:00:00,medium,how_to,1048
71243,10398,5012,2024-05-26 06:00:00,2024-03-19 17:00:00,low,performance,1034
71244,10398,5113,2024-03-04 16:00:00,2024-11-17 19:00:00,low,integration,1010
71245,10398,5195,2024-04-04 10:00:00,2024-10-15 00:00:00,low,integration,1020
71246,10399,5028,2024-01-29 17:00:00,2024-12-10 10:00:00,low,how_to,1005
71247,10399,5147,2024-08-13 00:00:00,2024-03-13 01:00:00,medium,how_to,1001
71248,10399,5027,2024-03-21 19:00:00,2024-05-06 14:00:00,low,bug,1027
71249,10400,5007,2024-01-18 01:00:00,2024-09-04 00:00:00,critical,feature_request,1005
71250,10400,5126,2024-04-06 06:00:00,2024-11-21 08:00:00,medium,how_to,1048
71251,10400,5163,2024-07-23 14:00:00,2024-06-05 13:00:00,low,billing,1046
71252,10402,5044,2024-12-18 08:00:00,2024-03-11 02:00:00,medium,feature_request,1003
71253,10403,5025,2024-11-23 13:00:00,2024-11-15 05:00:00,high,account,1025
71254,10403,5142,2024-02-14 19:00:00,2024-02-15 02:00:00,critical,feature_request,1041
71255,10404,5172,2024-08-29 12:00:00,2024-12-20 07:00:00,medium,feature_request,1009
71256,10405,5084,2024-01-13 20:00:00,2024-07-06 06:00:00,low,performance,1043
71257,10405,5032,2024-02-07 21:00:00,2024-07-12 05:00:00,medium,feature_request,1031
71258,10405,5068,2024-10-27 05:00:00,2024-11-03 06:00:00,high,bug,1011
71259,10406,5137,2024-05-24 17:00:00,2024-01-07 00:00:00,medium,bug,1014
71260,10406,5186,2024-04-04 14:00:00,2024-07-24 00:00:00,high,integration,1018
71261,10407,5089,2024-12-03 02:00:00,2024-04-22 21:00:00,low,bug,1026
71262,10407,5079,2024-12-09 15:00:00,2024-06-15 07:00:00,medium,performance,1005
71263,10407,5025,2024-11-30 04:00:00,2024-04-03 12:00:00,medium,feature_request,1037
71264,10408,5049,2024-08-25 15:00:00,2024-12-28 18:00:00,medium,how_to,1007
71265,10408,5110,2024-09-05 12:00:00,2024-06-14 08:00:00,low,feature_request,1047
71266,10408,5012,2024-10-08 22:00:00,2024-05-31 10:00:00,high,bug,1049
71267,10408,5075,2024-06-30 07:00:00,2024-03-23 03:00:00,high,feature_request,1020
71268,10408,5188,2024-05-13 00:00:00,2024-08-25 04:00:00,critical,how_to,1012
71269,10409,5134,2024-03-24 03:00:00,2024-02-13 18:00:00,high,how_to,1035
71270,10409,5062,2024-11-01 07:00:00,2024-12-11 15:00:00,low,feature_request,1031
71271,10409,5018,2024-12-25 08:00:00,2024-11-28 22:00:00,low,bug,1016
71272,10409,5160,2024-11-06 06:00:00,2024-12-21 09:00:00,medium,how_to,1030
71273,10409,5142,2024-09-26 14:00:00,2024-09-12 01:00:00,high,security,1015
71274,10409,5087,2024-03-21 18:00:00,2024-02-14 03:00:00,medium,how_to,1037
71275,10410,5097,2024-01-21 23:00:00,2024-11-10 13:00:00,medium,account,1041
71276,10411,5059,2024-03-20 18:00:00,2024-03-04 09:00:00,low,performance,1042
71277,10411,5181,2024-10-13 03:00:00,2024-05-17 00:00:00,low,how_to,1032
71278,10413,5170,2024-12-09 11:00:00,2024-02-03 23:00:00,medium,billing,1011
71279,10413,5114,2024-04-24 14:00:00,2024-06-11 23:00:00,low,performance,1034
71280,10413,5047,2024-10-29 22:00:00,2024-04-19 18:00:00,medium,bug,1023
71281,10413,5032,2024-11-09 06:00:00,2024-01-08 11:00:00,medium,security,1013
71282,10414,5061,2024-04-03 17:00:00,2024-05-01 04:00:00,low,security,1015
71283,10414,5155,2024-05-12 02:00:00,2024-08-04 01:00:00,high,performance,1044
71284,10414,5102,2024-10-09 23:00:00,2024-12-08 03:00:00,low,feature_request,1032
71285,10414,5071,2024-09-20 07:00:00,2024-08-25 20:00:00,high,feature_request,1040
71286,10414,5044,2024-05-14 13:00:00,2024-09-11 14:00:00,medium,feature_request,1019
71287,10415,5076,2024-07-04 00:00:00,2024-09-14 02:00:00,high,security,1009
71288,10415,5136,2024-03-22 23:00:00,2024-12-01 01:00:00,medium,billing,1034
71289,10416,5159,2024-01-18 15:00:00,2024-11-26 20:00:00,low,bug,1035
71290,10417,5000,2024-03-04 14:00:00,2024-01-09 04:00:00,low,billing,1000
71291,10417,5194,2024-05-02 00:00:00,2024-01-01 09:00:00,low,feature_request,1022
71292,10418,5126,2024-02-01 13:00:00,2024-08-07 02:00:00,critical,how_to,1040
71293,10419,5075,2024-11-22 09:00:00,2024-11-21 05:00:00,medium,bug,1001
71294,10419,5017,2024-01-27 08:00:00,2024-03-21 15:00:00,medium,how_to,1026
71295,10419,5061,2024-04-26 07:00:00,2024-12-16 20:00:00,medium,integration,1029
71296,10419,5162,2024-04-20 16:00:00,2024-02-05 03:00:00,medium,feature_request,1027
71297,10420,5130,2024-04-09 01:00:00,2024-04-09 15:00:00,high,how_to,1027
71298,10420,5019,2024-11-11 23:00:00,2024-06-13 04:00:00,low,account,1039
71299,10420,5092,2024-12-03 08:00:00,2024-03-25 20:00:00,high,how_to,1028
71300,10420,5106,2024-06-08 07:00:00,2024-12-23 06:00:00,medium,account,1047
71301,10420,5042,2024-12-13 06:00:00,2024-04-12 12:00:00,high,bug,1022
71302,10421,5098,2024-06-27 11:00:00,2024-03-22 04:00:00,medium,billing,1013
71303,10421,5021,2024-05-06 23:00:00,2024-12-17 20:00:00,low,integration,1045
71304,10421,5136,2024-01-04 16:00:00,2024-07-14 04:00:00,high,feature_request,1017
71305,10421,5089,2024-11-20 20:00:00,2024-03-13 13:00:00,medium,account,1018
71306,10421,5033,2024-08-12 12:00:00,2024-05-14 04:00:00,high,feature_request,1010
71307,10422,5163,2024-01-06 06:00:00,2024-04-04 00:00:00,medium,bug,1006
71308,10423,5089,2024-06-19 23:00:00,2024-05-04 04:00:00,high,bug,1020
71309,10423,5034,2024-10-24 09:00:00,2024-12-18 00:00:00,medium,bug,1013
71310,10423,5119,2024-11-04 11:00:00,2024-04-24 10:00:00,low,account,1011
71311,10423,5192,2024-10-15 19:00:00,2024-01-16 02:00:00,low,feature_request,1015
71312,10423,5047,2024-02-10 16:00:00,2024-01-07 22:00:00,high,performance,1013
71313,10423,5124,2024-11-07 06:00:00,2024-04-02 10:00:00,medium,bug,1045
71314,10424,5105,2024-07-26 13:00:00,2024-08-29 15:00:00,low,how_to,1016
71315,10424,5162,2024-09-25 17:00:00,2024-03-17 22:00:00,medium,performance,1032
71316,10424,5173,2024-06-17 14:00:00,2024-09-11 17:00:00,low,billing,1034
71317,10424,5054,2024-09-27 12:00:00,2024-08-19 12:00:00,critical,bug,1024
71318,10425,5097,2024-04-27 11:00:00,2024-01-07 16:00:00,medium,integration,1022
71319,10425,5074,2024-12-07 04:00:00,2024-07-29 22:00:00,low,account,1016
71320,10425,5193,2024-05-28 19:00:00,2024-09-09 08:00:00,high,performance,1049
71321,10425,5150,2024-10-10 19:00:00,2024-04-07 23:00:00,low,bug,1020
71322,10425,5084,2024-05-16 15:00:00,2024-06-23 10:00:00,high,feature_request,1010
71323,10426,5133,2024-10-26 01:00:00,2024-06-07 13:00:00,medium,performance,1033
71324,10427,5122,2024-12-26 13:00:00,2024-09-25 17:00:00,critical,bug,1002
71325,10427,5099,2024-06-07 03:00:00,2024-10-27 01:00:00,low,performance,1010
71326,10427,5050,2024-08-29 16:00:00,2024-09-08 11:00:00,low,billing,1030
71327,10427,5180,2024-06-05 04:00:00,2024-10-07 20:00:00,low,feature_request,1008
71328,10428,5079,2024-01-14 16:00:00,2024-05-12 10:00:00,medium,billing,1009
71329,10428,5096,2024-12-20 17:00:00,2024-08-27 15:00:00,medium,billing,1026
71330,10429,5158,2024-09-07 03:00:00,2024-03-06 03:00:00,medium,account,1001
71331,10429,5159,2024-12-06 13:00:00,2024-05-29 07:00:00,low,billing,1000
71332,10429,5170,2024-11-19 09:00:00,2024-11-05 18:00:00,medium,bug,1039
71333,10430,5157,2024-04-23 00:00:00,2024-05-12 10:00:00,medium,account,1046
71334,10430,5059,2024-06-19 23:00:00,2024-12-17 05:00:00,medium,feature_request,1010
71335,10430,5122,2024-03-12 18:00:00,2024-04-09 13:00:00,medium,performance,1041
71336,10430,5074,2024-02-03 10:00:00,2024-04-02 13:00:00,high,bug,1049
71337,10430,5010,2024-08-01 05:00:00,2024-07-05 02:00:00,high,account,1012
71338,10430,5106,2024-05-17 04:00:00,2024-07-25 06:00:00,low,feature_request,1036
71339,10431,5012,2024-07-29 21:00:00,2024-05-01 18:00:00,medium,how_to,1024
71340,10431,5139,2024-06-24 17:00:00,2024-02-14 01:00:00,medium,account,1034
71341,10431,5015,2024-05-06 09:00:00,2024-12-23 03:00:00,medium,integration,1043
71342,10431,5011,2024-07-16 00:00:00,2024-06-15 02:00:00,high,account,1040
71343,10432,5076,2024-03-17 01:00:00,2024-11-05 07:00:00,high,bug,1046
71344,10432,5018,2024-05-06 11:00:00,2024-10-23 13:00:00,high,performance,1034
71345,10433,5119,2024-05-24 14:00:00,2024-01-09 05:00:00,high,integration,1019
71346,10433,5012,2024-04-20 16:00:00,2024-09-29 10:00:00,high,bug,1038
71347,10433,5151,2024-01-21 12:00:00,2024-01-26 04:00:00,low,bug,1014
71348,10433,5034,2024-10-22 08:00:00,2024-02-13 20:00:00,high,integration,1043
71349,10433,5115,2024-05-16 19:00:00,2024-10-01 16:00:00,low,account,1046
71350,10434,5106,2024-06-13 19:00:00,2024-08-17 23:00:00,high,billing,1001
