metric_id,content_id,date,organic_traffic,keyword_rank,backlinks,domain_rating,referring_domains
109357,2028,2024-10-22,83,1,13,63,10
109358,2028,2024-02-13,345,1,15,64,6
109359,2028,2024-07-22,298,1,9,65,6
109360,2028,2024-07-17,80,1,18,64,8
109361,2028,2024-07-24,38,1,19,64,11
109362,2028,2024-11-27,25,1,8,65,7
109363,2028,2024-09-06,228,1,16,63,11
109364,2028,2024-03-19,665,1,13,65,11
109365,2028,2024-02-29,71,1,12,63,9
109366,2028,2024-03-15,30,1,14,62,3
109367,2028,2024-02-10,18,1,18,65,8
109368,2028,2024-08-04,166,1,12,63,10
109369,2028,2024-08-12,248,1,17,65,12
109370,2028,2024-07-22,20,1,19,64,7
109371,2028,2024-04-01,264,1,19,63,9
109372,2028,2024-12-20,801,1,17,61,10
109373,2028,2024-09-29,453,1,20,66,7
109374,2028,2024-01-05,125,1,15,65,4
109375,2028,2024-07-24,216,1,14,65,7
109376,2028,2024-10-24,35,1,20,67,7
109377,2028,2024-04-01,391,1,15,66,8
109378,2028,2024-10-27,10,1,11,66,11
109379,2028,2024-05-28,371,1,20,65,10
109380,2028,2024-12-09,249,1,13,67,6
109381,2028,2024-01-01,13,1,15,63,6
109382,2028,2024-05-21,181,1,13,65,5
109383,2028,2024-09-24,455,1,30,64,14
109384,2028,2024-09-15,100,1,19,65,6
109385,2028,2024-02-28,747,1,13,64,9
109386,2028,2024-06-17,12,1,13,64,7
109387,2028,2024-08-31,205,1,20,66,5
109388,2028,2024-01-29,260,1,27,65,10
109389,2028,2024-11-18,137,1,21,63,5
109390,2028,2024-10-29,10,1,11,66,8
109391,2028,2024-09-12,132,1,10,66,7
109392,2028,2024-01-03,83,1,19,63,2
109393,2028,2024-09-11,359,1,10,63,7
109394,2028,2024-01-16,58,1,20,66,6
109395,2028,2024-02-26,171,1,14,66,9
109396,2028,2024-06-24,784,1,18,63,12
109397,2028,2024-10-20,145,1,15,65,8
109398,2028,2024-02-15,10,1,14,65,7
109399,2028,2024-07-29,259,1,15,66,14
109400,2028,2024-01-09,81,1,14,64,6
109401,2028,2024-12-23,32,1,13,64,11
109402,2028,2024-03-06,107,1,8,64,12
109403,2028,2024-07-04,2238,1,16,65,5
109404,2028,2024-10-31,10,1,13,66,7
109405,2028,2024-09-18,25,1,17,62,6
109406,2028,2024-07-28,52,1,16,65,7
109407,2028,2024-07-14,171,1,13,64,5
109408,2028,2024-09-12,55,1,13,66,5
109409,2028,2024-08-09,10,1,17,64,12
109410,2028,2024-11-20,363,1,20,63,8
109411,2028,2024-10-27,100,1,14,65,9
109412,2028,2024-09-22,114,1,11,63,6
109413,2028,2024-02-27,197,1,11,64,7
109414,2028,2024-10-29,633,1,7,66,5
109415,2028,2024-08-18,95,1,22,64,5
109416,2028,2024-12-26,611,1,13,65,5
109417,2028,2024-02-11,19,1,11,65,10
109418,2028,2024-02-08,20,1,12,65,12
109419,2028,2024-01-21,20,1,14,64,11
109420,2028,2024-04-08,60,1,17,64,5
109421,2028,2024-10-25,10,1,26,65,7
109422,2028,2024-07-09,37,1,11,65,9
109423,2028,2024-04-26,19,1,13,63,4
109424,2028,2024-01-02,10,1,11,64,9
109425,2028,2024-09-05,1937,1,17,64,6
109426,2028,2024-02-19,115,1,18,64,10
109427,2028,2024-01-20,557,1,18,65,7
109428,2028,2024-10-28,1663,1,13,65,5
109429,2028,2024-06-06,83,1,11,67,7
109430,2028,2024-04-23,561,1,18,64,10
109431,2028,2024-04-23,22,1,16,65,12
109432,2028,2024-04-25,14,1,15,65,3
109433,2028,2024-04-23,15,1,19,65,7
109434,2028,2024-03-25,186,1,21,63,9
109435,2028,2024-05-29,268,1,21,65,4
109436,2028,2024-03-28,10,1,14,66,4
109437,2028,2024-03-30,74,1,18,63,7
109438,2028,2024-07-29,122,1,11,64,8
109439,2028,2024-04-05,151,1,14,66,8
109440,2028,2024-10-12,188,1,12,64,3
109441,2028,2024-12-24,74,1,15,65,8
109442,2029,2024-03-03,10,1,14,64,16
109443,2029,2024-08-29,241,1,17,65,10
109444,2029,2024-06-20,10,1,15,64,7
109445,2029,2024-01-07,25,1,14,64,7
109446,2029,2024-12-16,205,1,7,65,10
109447,2029,2024-10-27,84,1,20,66,4
109448,2029,2024-01-16,54,1,11,63,9
109449,2029,2024-01-12,67,1,18,66,6
109450,2029,2024-05-30,219,1,16,63,12
109451,2029,2024-04-28,122,1,14,65,11
109452,2029,2024-08-30,80,1,14,63,6
109453,2029,2024-02-12,438,1,17,63,12
109454,2029,2024-06-20,10,1,15,65,9
109455,2029,2024-07-09,117,1,18,65,8
109456,2029,2024-10-24,30,1,9,63,12
109457,2029,2024-11-01,89,1,9,63,9
109458,2029,2024-11-12,12,1,16,63,10
109459,2029,2024-04-27,24,1,20,65,6
109460,2029,2024-04-28,98,1,20,66,9
109461,2029,2024-03-30,214,1,14,62,5
109462,2029,2024-03-22,28,1,10,65,7
109463,2029,2024-10-14,34,1,15,65,13
109464,2029,2024-08-29,72,1,17,65,6
109465,2029,2024-02-16,976,1,8,65,6
109466,2029,2024-12-24,94,1,12,66,13
109467,2029,2024-10-21,148,1,15,64,11
109468,2029,2024-09-07,543,1,17,64,9
109469,2029,2024-06-15,176,1,21,64,9
109470,2029,2024-08-11,172,1,13,65,7
109471,2029,2024-10-16,27,1,9,65,11
109472,2029,2024-08-26,87,1,14,63,12
109473,2029,2024-11-27,10,1,18,65,9
109474,2029,2024-10-11,75,1,14,66,8
109475,2029,2024-08-12,10,1,15,64,8
109476,2029,2024-05-31,57,1,17,65,5
109477,2029,2024-02-17,120,1,12,63,9
109478,2029,2024-11-27,83,1,9,66,6
109479,2029,2024-04-22,10,1,13,64,16
109480,2029,2024-12-13,71,1,14,65,9
109481,2029,2024-05-27,74,1,11,64,7
109482,2029,2024-05-03,10,1,16,65,9
109483,2029,2024-09-27,266,1,16,65,7
109484,2029,2024-10-13,46,1,14,64,10
109485,2029,2024-06-14,110,1,21,64,4
109486,2029,2024-01-01,80,1,14,66,10
109487,2029,2024-07-16,87,1,13,66,6
109488,2029,2024-09-12,119,1,14,65,7
109489,2029,2024-09-05,66,1,11,63,7
109490,2029,2024-07-14,28,1,15,65,7
109491,2029,2024-10-08,40,1,10,63,14
109492,2029,2024-09-05,27,1,14,64,4
109493,2029,2024-09-02,35,1,10,64,12
109494,2029,2024-04-16,86,1,19,65,3
109495,2029,2024-11-03,95,1,15,63,12
109496,2029,2024-09-09,21,1,14,64,9
109497,2029,2024-11-26,221,1,17,66,8
109498,2029,2024-07-18,52,1,14,64,3
109499,2029,2024-01-13,1113,1,8,64,7
109500,2029,2024-12-19,10,1,14,63,11
109501,2029,2024-09-27,129,1,12,64,7
109502,2029,2024-11-19,10,1,12,66,8
109503,2029,2024-07-24,242,1,13,64,10
109504,2029,2024-08-02,48,1,16,66,11
109505,2029,2024-05-30,3536,1,23,66,5
109506,2029,2024-06-26,56,1,18,65,3
109507,2029,2024-01-15,33,1,9,65,5
109508,2029,2024-04-03,237,1,14,65,12
109509,2029,2024-08-01,220,1,11,64,7
109510,2029,2024-11-25,41,1,21,65,10
109511,2029,2024-07-27,64,1,9,65,6
109512,2029,2024-02-13,22,1,15,64,8
109513,2029,2024-04-28,38,1,16,64,12
109514,2029,2024-01-08,75,1,13,66,8
109515,2029,2024-01-26,50,1,20,65,6
109516,2029,2024-03-08,29,1,15,63,9
109517,2029,2024-12-17,146,1,10,64,7
109518,2029,2024-08-07,18,1,15,67,9
109519,2029,2024-02-05,26,1,11,65,15
109520,2029,2024-06-02,10,1,14,65,10
109521,2029,2024-04-22,123,1,14,65,8
109522,2029,2024-08-07,479,1,13,66,12
109523,2029,2024-11-25,131,1,12,65,10
109524,2029,2024-03-23,79,1,11,63,8
109525,2029,2024-10-15,114,1,16,64,6
109526,2029,2024-08-08,100,1,9,63,7
109527,2029,2024-06-29,16,1,17,66,5
109528,2029,2024-09-07,94,1,15,64,7
109529,2029,2024-10-17,41,1,15,65,8
109530,2029,2024-11-18,130,1,15,66,9
109531,2029,2024-06-10,340,1,9,62,4
109532,2029,2024-08-27,1158,1,14,65,5
109533,2029,2024-10-27,34,1,19,66,10
109534,2029,2024-09-17,193,1,15,66,6
109535,2029,2024-01-01,23,1,15,63,8
109536,2029,2024-06-08,37,1,11,65,8
109537,2029,2024-07-19,237,1,17,64,8
109538,2029,2024-12-27,189,1,15,62,8
109539,2029,2024-05-22,913,1,16,66,5
109540,2029,2024-06-10,33,1,22,63,7
109541,2029,2024-04-03,380,1,18,64,6
109542,2029,2024-02-06,39,1,15,64,4
109543,2029,2024-06-17,536,1,14,65,13
109544,2029,2024-04-05,20,1,14,63,10
109545,2029,2024-10-17,11,1,17,63,5
109546,2029,2024-02-12,367,1,21,65,8
109547,2029,2024-02-11,289,1,16,66,8
109548,2029,2024-03-01,10,1,14,65,11
109549,2029,2024-03-15,41,1,11,62,6
109550,2029,2024-12-27,889,1,17,66,8
109551,2029,2024-05-01,478,1,16,63,10
109552,2029,2024-12-20,51,1,16,64,9
109553,2029,2024-06-15,21,1,15,66,6
109554,2029,2024-01-28,241,1,23,64,6
109555,2029,2024-05-09,45,1,14,63,3
109556,2029,2024-01-20,23,1,8,65,7
109557,2029,2024-09-08,21,1,17,65,8
109558,2029,2024-05-11,354,1,13,65,9
109559,2029,2024-09-29,40,1,11,63,5
109560,2029,2024-03-20,35,1,13,64,11
109561,2029,2024-01-22,91,1,14,64,8
109562,2029,2024-03-29,101,1,17,63,5
109563,2029,2024-12-18,234,1,15,66,14
109564,2029,2024-12-28,12,1,10,63,9
109565,2029,2024-03-25,45,1,15,66,5
109566,2029,2024-09-28,34,1,15,63,10
109567,2029,2024-04-03,147,1,18,63,6
109568,2029,2024-02-16,10,1,13,65,7
109569,2029,2024-07-01,734,1,15,65,7
109570,2029,2024-10-28,10,1,12,63,6
109571,2029,2024-12-11,38,1,10,63,7
109572,2029,2024-12-25,83,1,11,65,7
109573,2029,2024-01-31,384,1,16,65,13
109574,2029,2024-11-07,12,1,19,63,10
109575,2029,2024-04-27,191,1,16,66,11
109576,2029,2024-03-12,10,1,13,66,7
109577,2029,2024-12-27,20,1,21,63,10
109578,2029,2024-08-19,198,1,17,64,10
109579,2029,2024-08-22,537,1,19,66,7
109580,2029,2024-09-17,301,1,17,62,6
109581,2029,2024-07-19,151,1,13,63,10
109582,2029,2024-12-11,12,1,12,64,11
109583,2029,2024-01-14,72,1,16,64,7
109584,2029,2024-12-21,1002,1,18,64,6
109585,2029,2024-10-19,235,1,18,65,5
109586,2029,2024-03-25,569,1,11,64,2
109587,2029,2024-03-16,116,1,14,65,8
109588,2029,2024-08-16,142,1,16,64,5
109589,2029,2024-12-21,171,1,17,64,7
109590,2029,2024-12-30,67,1,20,65,5
109591,2029,2024-02-09,13,1,14,64,8
109592,2029,2024-01-24,898,1,13,64,11
109593,2029,2024-04-03,1078,1,19,64,11
109594,2029,2024-05-02,10,1,18,64,3
109595,2029,2024-01-09,122,1,10,64,12
109596,2029,2024-06-30,17,1,12,65,7
109597,2029,2024-09-17,110,1,17,63,10
109598,2029,2024-10-06,515,1,12,65,8
109599,2029,2024-06-01,59,1,12,66,7
109600,2029,2024-05-30,136,1,16,63,5
109601,2029,2024-04-12,23,1,20,65,7
109602,2029,2024-12-11,55,1,14,65,7
109603,2029,2024-06-29,11,1,15,64,13
109604,2029,2024-02-28,66,1,15,64,11
109605,2029,2024-03-16,27,1,15,64,4
109606,2029,2024-02-20,74,1,18,64,11
109607,2029,2024-11-21,399,1,18,63,13
109608,2029,2024-09-28,11,1,15,64,12
109609,2029,2024-10-18,22,1,17,65,6
109610,2029,2024-11-19,12,1,19,65,12
109611,2029,2024-03-12,25,1,11,65,12
109612,2029,2024-05-28,54,1,16,64,10
109613,2029,2024-06-19,343,1,9,64,5
109614,2029,2024-08-01,68,1,12,65,12
109615,2029,2024-11-07,34,1,14,65,16
109616,2029,2024-10-15,32,1,11,65,10
109617,2029,2024-01-24,20,1,19,66,13
109618,2029,2024-03-24,130,1,16,64,7
109619,2029,2024-06-11,2594,1,13,62,8
109620,2029,2024-08-24,1575,1,12,66,6
109621,2029,2024-12-13,233,1,13,64,9
109622,2029,2024-08-11,92,1,18,65,3
109623,2029,2024-07-24,217,1,5,65,13
109624,2029,2024-06-22,10,1,26,64,7
109625,2029,2024-04-26,10,1,9,65,7
109626,2029,2024-01-17,1082,1,21,66,11
109627,2029,2024-06-23,10,1,14,65,9
109628,2029,2024-06-19,31,1,15,64,10
109629,2029,2024-05-19,264,1,17,65,10
109630,2029,2024-12-16,246,1,13,64,4
109631,2029,2024-12-15,25,1,16,64,9
109632,2029,2024-08-31,1621,1,15,65,10
109633,2029,2024-12-05,75,1,16,64,9
109634,2029,2024-06-24,133,1,17,65,8
109635,2029,2024-07-14,23,1,20,65,9
109636,2029,2024-03-11,62,1,11,65,9
109637,2029,2024-01-12,187,1,14,65,5
109638,2029,2024-08-09,55,1,20,63,4
109639,2029,2024-04-21,149,1,19,64,10
109640,2029,2024-02-14,255,1,19,64,8
109641,2029,2024-05-10,10,1,18,66,6
109642,2029,2024-06-21,24,1,10,64,4
109643,2029,2024-12-16,208,1,16,64,8
109644,2029,2024-04-04,852,1,15,65,9
109645,2029,2024-01-15,90,1,10,64,7
109646,2029,2024-07-23,13,1,10,65,6
109647,2029,2024-01-26,59,1,14,63,8
109648,2029,2024-02-05,45,1,19,63,7
109649,2029,2024-05-28,185,1,12,63,6
109650,2029,2024-04-06,161,1,19,65,14
109651,2029,2024-11-25,52,1,17,63,5
109652,2029,2024-07-02,84,1,12,65,5
109653,2029,2024-06-15,126,1,15,64,9
109654,2029,2024-02-04,97,1,11,64,7
109655,2029,2024-11-01,42,1,23,64,5
109656,2029,2024-12-14,53,1,14,63,14
109657,2029,2024-12-15,161,1,15,65,8
109658,2029,2024-02-03,112,1,11,64,4
109659,2029,2024-05-16,414,1,17,63,10
109660,2029,2024-09-11,42,1,13,65,7
109661,2029,2024-04-01,702,1,8,65,13
109662,2029,2024-06-01,23,1,18,66,7
109663,2029,2024-03-04,10,1,13,64,10
109664,2029,2024-06-20,105,1,16,63,9
109665,2029,2024-09-03,35,1,12,66,7
109666,2029,2024-09-08,224,1,13,66,5
109667,2029,2024-10-23,171,1,16,64,7
109668,2029,2024-06-21,117,1,13,64,10
109669,2029,2024-06-17,325,1,15,66,7
109670,2029,2024-09-14,120,1,17,63,8
109671,2029,2024-09-19,36,1,17,65,9
109672,2029,2024-08-17,21,1,22,65,7
109673,2029,2024-04-18,10,1,14,65,9
109674,2029,2024-07-14,10,1,23,64,9
109675,2029,2024-01-29,52,1,11,64,6
109676,2029,2024-12-26,17,1,16,64,7
109677,2029,2024-09-06,170,1,19,66,11
109678,2029,2024-10-15,57,1,18,65,5
109679,2029,2024-07-03,17,1,13,65,10
109680,2029,2024-05-06,108,1,13,62,7
109681,2029,2024-12-20,9811,1,7,65,5
109682,2029,2024-03-27,239,1,10,64,4
109683,2029,2024-12-26,238,1,18,65,3
109684,2029,2024-08-24,60,1,21,62,10
109685,2029,2024-02-06,262,1,14,66,5
109686,2029,2024-02-21,196,1,18,65,3
109687,2029,2024-07-05,78,1,13,66,5
109688,2029,2024-03-11,1451,1,19,63,8
109689,2029,2024-12-05,283,1,10,63,7
109690,2029,2024-05-06,127,1,18,64,9
109691,2029,2024-04-01,79,1,18,64,9
109692,2029,2024-09-28,10,1,16,65,7
109693,2029,2024-07-30,54,1,18,66,7
109694,2029,2024-05-28,405,1,17,64,5
109695,2029,2024-01-29,290,1,11,65,9
109696,2029,2024-01-25,276,1,15,65,5
109697,2029,2024-01-05,32,1,17,64,5
109698,2029,2024-01-23,159,1,16,66,7
109699,2029,2024-03-31,68,1,13,64,6
109700,2029,2024-01-12,27,1,9,66,6
109701,2029,2024-01-11,170,1,11,65,7
109702,2029,2024-05-07,78,1,24,62,8
109703,2029,2024-10-30,65,1,13,64,7
109704,2029,2024-03-13,35,1,14,64,6
109705,2029,2024-02-13,10000,1,24,65,3
109706,2029,2024-11-01,10,1,18,65,7
109707,2029,2024-12-30,1052,1,21,65,7
109708,2029,2024-08-06,41,1,15,63,5
109709,2029,2024-05-19,51,1,11,63,4
109710,2029,2024-06-29,12,1,11,64,7
109711,2029,2024-12-10,136,1,20,66,8
109712,2029,2024-10-15,199,1,12,65,10
109713,2029,2024-11-19,10,1,11,63,7
109714,2029,2024-02-16,191,1,13,64,10
109715,2029,2024-04-09,843,1,8,63,14
109716,2029,2024-12-11,11,1,16,63,12
109717,2029,2024-10-05,158,1,18,65,5
109718,2029,2024-11-01,2299,1,24,65,13
109719,2029,2024-09-11,54,1,10,64,4
109720,2029,2024-03-28,30,1,13,64,6
109721,2029,2024-10-12,117,1,12,64,9
109722,2029,2024-04-03,60,1,21,64,5
109723,2029,2024-02-22,70,1,16,64,13
109724,2029,2024-10-06,570,1,15,64,9
109725,2029,2024-05-09,13,1,19,66,6
109726,2029,2024-02-08,78,1,16,66,9
109727,2029,2024-09-24,158,1,15,65,11
109728,2029,2024-12-23,86,1,17,64,4
109729,2029,2024-02-04,50,1,13,64,5
109730,2029,2024-04-30,117,1,9,63,10
109731,2029,2024-03-30,93,1,13,65,13
109732,2029,2024-08-22,274,1,18,64,4
109733,2029,2024-02-06,62,1,12,65,8
109734,2029,2024-06-28,169,1,10,64,21
109735,2029,2024-03-02,93,1,10,64,14
109736,2029,2024-06-23,32,1,18,66,5
109737,2029,2024-05-25,160,1,13,64,6
109738,2029,2024-10-10,141,1,8,65,9
109739,2029,2024-03-19,41,1,22,64,8
109740,2029,2024-02-23,59,1,7,62,8
109741,2029,2024-08-27,100,1,15,64,6
109742,2029,2024-10-03,15,1,11,65,7
109743,2029,2024-02-02,10,1,15,67,7
109744,2029,2024-10-10,252,1,14,63,12
109745,2029,2024-03-30,13,1,14,65,10
109746,2029,2024-12-29,54,1,16,63,13
109747,2029,2024-12-15,700,1,21,64,7
109748,2029,2024-08-06,121,1,14,64,8
109749,2029,2024-06-05,14,1,16,65,9
109750,2029,2024-03-20,63,1,14,64,11
109751,2029,2024-04-10,27,1,12,65,7
109752,2029,2024-03-27,95,1,19,66,6
109753,2029,2024-04-26,187,1,15,65,13
109754,2029,2024-11-04,32,1,14,64,9
109755,2029,2024-05-12,96,1,14,65,10
109756,2029,2024-08-29,76,1,15,66,11
109757,2029,2024-06-05,150,1,16,64,6
109758,2029,2024-08-13,132,1,14,65,9
109759,2029,2024-08-08,162,1,12,63,7
109760,2029,2024-02-21,205,1,12,65,5
109761,2029,2024-04-09,20,1,12,63,6
109762,2029,2024-03-23,402,1,12,63,4
109763,2029,2024-03-16,98,1,9,65,7
109764,2029,2024-02-23,206,1,18,63,9
109765,2029,2024-06-26,36,1,9,64,10
109766,2029,2024-09-08,23,1,15,64,8
109767,2029,2024-11-05,70,1,12,64,9
109768,2029,2024-08-28,426,1,15,63,11
109769,2029,2024-07-05,109,1,19,64,9
109770,2029,2024-03-18,59,1,10,66,7
109771,2029,2024-05-02,206,1,16,63,12
109772,2029,2024-08-12,3656,1,14,64,8
109773,2029,2024-01-05,36,1,20,65,7
109774,2029,2024-09-28,342,1,9,65,5
109775,2029,2024-06-11,21,1,14,64,14
109776,2029,2024-12-27,111,1,12,64,10
109777,2029,2024-05-01,10,1,15,66,9
109778,2029,2024-01-06,109,1,14,66,7
109779,2029,2024-08-10,40,1,12,66,5
109780,2030,2024-06-21,37,1,12,65,3
109781,2030,2024-01-12,14,1,11,64,10
109782,2030,2024-06-22,139,1,19,65,6
109783,2030,2024-04-05,110,1,9,66,7
109784,2030,2024-07-24,68,1,11,64,11
109785,2030,2024-06-22,459,1,15,65,5
109786,2030,2024-10-07,90,1,13,64,4
109787,2030,2024-01-29,191,1,9,64,12
109788,2030,2024-03-29,57,1,19,64,11
109789,2030,2024-01-10,100,1,24,64,8
109790,2030,2024-03-21,37,1,13,65,9
109791,2030,2024-09-20,162,1,20,64,7
109792,2030,2024-04-28,42,1,21,64,6
109793,2030,2024-06-22,10,1,16,65,10
109794,2030,2024-04-27,50,1,13,65,8
109795,2030,2024-02-17,16,1,10,65,8
109796,2030,2024-01-29,62,1,15,65,4
109797,2030,2024-11-02,110,1,15,66,10
109798,2030,2024-03-11,28,1,9,63,8
109799,2030,2024-01-14,92,1,15,64,5
109800,2030,2024-04-18,10,1,14,65,8
109801,2030,2024-10-15,74,1,9,65,8
109802,2030,2024-02-26,62,1,17,66,10
109803,2030,2024-08-23,110,1,19,64,8
109804,2030,2024-05-17,127,1,11,64,12
109805,2030,2024-08-16,33,1,22,65,6
109806,2030,2024-10-29,661,1,16,66,11
109807,2030,2024-02-24,13,1,15,66,10
109808,2030,2024-08-21,50,1,18,63,9
109809,2030,2024-03-14,21,1,21,64,9
109810,2030,2024-12-05,857,1,18,64,8
109811,2030,2024-09-29,48,1,10,65,8
109812,2030,2024-11-22,151,1,21,63,7
109813,2030,2024-11-09,336,1,14,66,7
109814,2030,2024-08-10,174,1,20,64,7
109815,2030,2024-04-03,55,1,15,66,5
109816,2030,2024-05-19,76,1,13,64,8
109817,2030,2024-06-16,363,1,13,65,11
109818,2030,2024-03-25,10,1,11,66,6
109819,2030,2024-05-13,64,1,9,63,3
109820,2030,2024-07-16,84,1,14,66,13
109821,2030,2024-09-20,101,1,10,65,6
109822,2030,2024-06-23,417,1,16,66,8
109823,2030,2024-03-18,14,1,19,64,8
109824,2030,2024-04-07,318,1,21,65,10
109825,2030,2024-09-29,167,1,13,63,6
109826,2030,2024-11-04,95,1,17,65,14
109827,2030,2024-12-03,1133,1,15,64,6
109828,2030,2024-05-15,15,1,13,65,9
109829,2030,2024-12-11,418,1,17,64,6
109830,2030,2024-11-30,61,1,11,66,10
109831,2030,2024-10-10,134,1,14,65,10
109832,2030,2024-10-15,97,1,11,64,11
109833,2030,2024-02-14,256,1,14,66,8
109834,2030,2024-03-28,144,1,17,66,7
109835,2030,2024-04-11,67,1,11,64,10
109836,2030,2024-09-21,2830,1,12,62,3
109837,2030,2024-03-02,104,1,12,63,10
109838,2030,2024-09-03,131,1,10,63,11
109839,2030,2024-04-21,37,1,15,63,7
109840,2030,2024-10-23,61,1,17,65,7
109841,2030,2024-01-21,54,1,18,64,6
109842,2030,2024-12-18,159,1,15,65,5
109843,2030,2024-12-30,196,1,11,64,4
109844,2030,2024-02-12,16,1,18,63,5
109845,2030,2024-08-21,903,1,16,65,6
109846,2030,2024-11-21,89,1,18,64,12
109847,2030,2024-05-30,76,1,13,65,6
109848,2030,2024-12-06,21,1,16,65,9
109849,2030,2024-06-30,218,1,11,65,11
109850,2030,2024-09-06,158,1,14,65,10
109851,2030,2024-08-06,32,1,12,64,7
109852,2030,2024-11-18,22,1,19,65,11
109853,2030,2024-09-10,1253,1,15,64,5
109854,2030,2024-11-29,327,1,16,64,13
109855,2030,2024-06-22,28,1,28,65,9
109856,2030,2024-07-11,65,1,13,66,7
109857,2030,2024-04-02,428,1,14,65,3
109858,2030,2024-08-27,75,1,20,65,10
109859,2030,2024-08-01,139,1,12,64,9
109860,2030,2024-01-14,6810,1,14,66,8
109861,2030,2024-09-14,25,1,10,65,4
109862,2030,2024-11-24,291,1,17,64,11
109863,2030,2024-06-01,46,1,13,64,9
109864,2030,2024-01-23,69,1,11,67,8
109865,2030,2024-02-09,30,1,16,64,6
109866,2030,2024-10-02,42,1,8,63,10
109867,2030,2024-08-28,49,1,12,64,8
109868,2030,2024-01-04,144,1,18,63,11
109869,2030,2024-04-25,10,1,11,65,12
109870,2030,2024-04-09,73,1,18,66,6
109871,2030,2024-12-27,1481,1,15,64,13
109872,2030,2024-08-13,10,1,18,63,10
109873,2030,2024-09-24,422,1,21,66,6
109874,2030,2024-05-05,67,1,10,67,8
109875,2030,2024-11-22,118,1,5,64,11
109876,2030,2024-01-09,86,1,17,64,8
109877,2030,2024-09-26,159,1,17,66,6
109878,2030,2024-11-23,115,1,18,64,4
109879,2030,2024-09-21,149,1,21,65,11
109880,2030,2024-03-01,521,1,19,64,7
109881,2030,2024-09-02,100,1,13,65,11
109882,2030,2024-01-07,47,1,18,65,6
109883,2030,2024-01-20,52,1,20,66,13
109884,2030,2024-10-30,153,1,10,65,4
109885,2030,2024-08-14,10,1,16,65,6
109886,2030,2024-05-26,75,1,17,65,12
109887,2030,2024-02-16,335,1,19,65,8
109888,2030,2024-12-10,821,1,13,63,7
109889,2030,2024-02-28,2314,1,16,64,4
109890,2030,2024-01-26,307,1,19,65,12
109891,2030,2024-01-26,94,1,12,64,9
109892,2030,2024-04-26,407,1,13,65,7
109893,2030,2024-05-19,94,1,18,64,6
109894,2030,2024-01-01,1442,1,16,66,9
109895,2030,2024-05-31,61,1,14,64,7
109896,2030,2024-01-31,180,1,15,65,5
109897,2030,2024-11-09,163,1,13,65,8
109898,2030,2024-07-08,50,1,15,65,9
109899,2030,2024-02-17,108,1,16,65,9
109900,2030,2024-08-03,131,1,20,66,4
109901,2030,2024-11-28,176,1,9,66,5
109902,2030,2024-04-23,10,1,20,64,8
109903,2030,2024-07-02,450,1,15,65,3
109904,2030,2024-10-25,31,1,10,65,6
109905,2030,2024-01-26,391,1,11,65,3
109906,2030,2024-09-30,145,1,16,64,2
109907,2030,2024-01-16,284,1,16,67,5
109908,2030,2024-12-10,109,1,17,65,6
109909,2030,2024-11-18,24,1,15,64,6
109910,2030,2024-02-13,10,1,14,64,8
109911,2030,2024-02-04,358,1,16,64,9
109912,2030,2024-05-23,10,1,14,63,7
109913,2030,2024-08-16,420,1,13,64,8
109914,2030,2024-06-15,32,1,21,64,10
109915,2030,2024-05-15,118,1,16,65,4
109916,2030,2024-03-08,255,1,14,63,6
109917,2030,2024-04-09,258,1,14,65,10
109918,2030,2024-01-10,96,1,10,64,7
109919,2030,2024-12-02,96,1,16,65,11
109920,2030,2024-11-26,392,1,17,64,5
109921,2030,2024-01-30,109,1,15,63,9
109922,2030,2024-01-04,183,1,17,63,10
109923,2030,2024-12-23,10,1,13,64,7
109924,2030,2024-04-13,710,1,8,65,7
109925,2030,2024-06-14,411,1,13,64,10
109926,2030,2024-07-01,50,1,18,65,9
109927,2030,2024-12-25,242,1,21,66,2
109928,2030,2024-07-02,89,1,12,66,5
109929,2030,2024-09-18,90,1,18,63,9
109930,2030,2024-12-05,657,1,16,64,10
109931,2030,2024-04-18,161,1,23,64,8
109932,2030,2024-12-30,347,1,15,65,8
109933,2030,2024-10-28,40,1,8,65,6
109934,2030,2024-11-10,569,1,12,65,5
109935,2030,2024-01-08,461,1,25,64,6
109936,2030,2024-07-09,15,1,20,65,8
109937,2030,2024-12-12,43,1,15,63,8
109938,2030,2024-02-07,228,1,17,65,9
109939,2030,2024-10-09,72,1,12,65,8
109940,2030,2024-10-05,121,1,17,65,13
109941,2030,2024-06-14,18,1,16,65,7
109942,2030,2024-09-29,27,1,18,64,15
109943,2030,2024-03-29,332,1,14,64,6
109944,2030,2024-03-23,10,1,18,66,7
109945,2030,2024-01-30,1171,1,17,65,9
109946,2030,2024-07-30,21,1,22,64,7
109947,2030,2024-05-31,11,1,11,64,5
109948,2030,2024-05-04,50,1,13,64,4
109949,2030,2024-06-10,11,1,12,66,7
109950,2030,2024-05-06,10,1,18,62,8
109951,2030,2024-08-18,2415,1,22,66,9
109952,2030,2024-01-10,57,1,15,64,10
109953,2030,2024-12-10,10,1,14,64,7
109954,2030,2024-03-16,18,1,21,64,8
109955,2030,2024-06-12,669,1,14,64,5
109956,2030,2024-03-05,349,1,21,64,7
109957,2030,2024-08-23,10,1,13,65,7
109958,2030,2024-08-25,31,1,13,65,14
109959,2030,2024-05-26,54,1,22,63,10
109960,2030,2024-07-14,18,1,15,64,4
109961,2030,2024-01-09,47,1,14,64,5
